Job ID,Megha Centralised Job Completion Time,Megha Distributed Job Completion Time,Ideal Job Completion Time,Megha Centralised Delay in Job Completion Time,Megha Distributed Delay in Job Completion Time
261,2008.0615000000005,2008.0615,2008.06,0.001500000000532964,0.0015000000000782165
262,2027.4015000000004,2027.4015000000004,2027.4,0.0015000000003055902,0.0015000000003055902
263,1969.8615,1969.8615000000002,1969.86,0.0015000000000782165,0.0015000000003055902
264,2000.2715000000003,2000.2715,2000.27,0.0015000000003055902,0.0015000000000782165
265,2004.6715000000004,2004.6715000000006,2004.67,0.0015000000003055902,0.001500000000532964
266,2059.2015,2059.2015,2059.2,0.0015000000003055902,0.0015000000003055902
267,2081.6215,2081.6215,2081.62,0.0015000000003055902,0.0015000000003055902
268,2027.0715,2027.0715,2027.07,0.0015000000000782165,0.0015000000000782165
269,4525.5415,4525.5415,4525.54,0.0015000000003055902,0.0015000000003055902
270,2102.1115,2102.1115,2102.1099999999997,0.0015000000003055902,0.0015000000003055902
271,2449.5415000000003,2449.5415000000003,2449.54,0.0015000000003055902,0.0015000000003055902
272,2047.0715,2047.0715,2047.07,0.0015000000000782165,0.0015000000000782165
273,2106.5915000000005,2106.5915000000005,2106.59,0.0015000000003055902,0.0015000000003055902
274,2070.0215000000003,2070.0215000000003,2070.02,0.0015000000003055902,0.0015000000003055902
275,2113.7015,2113.7015,2113.7,0.0015000000003055902,0.0015000000003055902
276,2114.2415,2114.2415,2114.24,0.0015000000003055902,0.0015000000003055902
277,2087.8015000000005,2087.8015000000005,2087.8,0.0015000000003055902,0.0015000000003055902
278,3239.2815000000005,3239.2815000000005,3239.28,0.0015000000003055902,0.0015000000003055902
279,2091.8315,2091.8315000000002,2091.83,0.0014999999998508429,0.0015000000003055902
280,2117.2915000000003,2117.2915000000003,2117.29,0.0015000000003055902,0.0015000000003055902
281,4441.7215,4441.7215,4441.719999999999,0.0015000000003055902,0.0015000000003055902
282,2124.1915000000004,2124.1915000000004,2124.19,0.0015000000003055902,0.0015000000003055902
283,2128.5715000000005,2128.5715000000005,2128.57,0.0015000000003055902,0.0015000000003055902
284,2173.0315000000005,2173.0315000000005,2173.03,0.0015000000003055902,0.0015000000003055902
285,2180.5415000000003,2180.5415000000003,2180.54,0.0015000000003055902,0.0015000000003055902
286,2251.9715,2251.9715,2251.97,0.0015000000003055902,0.0015000000003055902
287,2153.3215000000005,2153.3215000000005,2153.32,0.0015000000003055902,0.0015000000003055902
288,2186.8815000000004,2186.8815000000004,2186.88,0.0015000000003055902,0.0015000000003055902
289,2166.4215000000004,2166.4215000000004,2166.42,0.0015000000003055902,0.0015000000003055902
290,2184.0915000000005,2184.0915000000005,2184.09,0.0015000000003055902,0.0015000000003055902
291,2214.5315000000005,2214.5315000000005,2214.53,0.0015000000003055902,0.0015000000003055902
292,2206.9215000000004,2206.9215000000004,2206.92,0.0015000000003055902,0.0015000000003055902
293,2201.3615000000004,2201.3615000000004,2201.36,0.0015000000003055902,0.0015000000003055902
294,2267.6815,2267.6815,2267.68,0.0015000000003055902,0.0015000000003055902
295,2227.2315000000003,2227.2315000000003,2227.23,0.0015000000003055902,0.0015000000003055902
296,2257.6915000000004,2257.6915000000004,2257.69,0.0015000000003055902,0.0015000000003055902
297,2351.0915000000005,2351.0915000000005,2351.09,0.0015000000003055902,0.0015000000003055902
298,2241.5815,2241.5815000000002,2241.58,0.0014999999998508429,0.0015000000003055902
299,2269.1615,2269.1615,2269.16,0.0015000000003055902,0.0015000000003055902
300,3105.5815,3105.5815000000002,3105.58,0.0014999999998508429,0.0015000000003055902
301,2281.0715000000005,2281.0715000000005,2281.07,0.0015000000003055902,0.0015000000003055902
302,2314.4315,2314.4315,2314.43,0.0015000000003055902,0.0015000000003055902
303,2314.8115000000003,2314.8115000000003,2314.81,0.0015000000003055902,0.0015000000003055902
304,2300.3015000000005,2300.3015000000005,2300.3,0.0015000000003055902,0.0015000000003055902
305,2284.8915,2284.8915,2284.89,0.0015000000003055902,0.0015000000003055902
306,2295.4215000000004,2295.4215000000004,2295.42,0.0015000000003055902,0.0015000000003055902
307,4402.9615,4402.9615,4402.96,0.0015000000003055902,0.0015000000003055902
308,2312.2815000000005,2312.2815000000005,2312.28,0.0015000000003055902,0.0015000000003055902
309,2361.7115000000003,2361.7115,2361.71,0.0015000000003055902,0.0014999999998508429
310,2369.2015,2369.2015,2369.2,0.0015000000003055902,0.0015000000003055902
311,2334.6315000000004,2334.6315000000004,2334.63,0.0015000000003055902,0.0015000000003055902
312,2400.2415,2400.2415,2400.24,0.0015000000003055902,0.0015000000003055902
313,2402.7215,2402.7215,2402.72,0.0015000000003055902,0.0015000000003055902
314,2388.0715000000005,2388.0715000000005,2388.07,0.0015000000003055902,0.0015000000003055902
315,2393.5015000000003,2393.5015000000003,2393.5,0.0015000000003055902,0.0015000000003055902
316,2373.9015000000004,2373.9015000000004,2373.9,0.0015000000003055902,0.0015000000003055902
317,2405.4715,2405.4715,2405.47,0.0015000000003055902,0.0015000000003055902
318,2389.9115,2389.9115,2389.91,0.0015000000003055902,0.0015000000003055902
319,2404.4215000000004,2404.4215000000004,2404.42,0.0015000000003055902,0.0015000000003055902
320,2435.8015000000005,2435.8015000000005,2435.8,0.0015000000003055902,0.0015000000003055902
321,2439.3915,2439.3915,2439.39,0.0015000000003055902,0.0015000000003055902
322,2451.9815000000003,2451.9815000000003,2451.98,0.0015000000003055902,0.0015000000003055902
323,2451.5715000000005,2451.5715000000005,2451.57,0.0015000000003055902,0.0015000000003055902
324,2455.1615,2455.1615,2455.16,0.0015000000003055902,0.0015000000003055902
325,2487.6115000000004,2487.6115000000004,2487.61,0.0015000000003055902,0.0015000000003055902
326,2449.0615000000003,2449.0615000000003,2449.06,0.0015000000003055902,0.0015000000003055902
327,2456.5415000000003,2456.5415000000003,2456.54,0.0015000000003055902,0.0015000000003055902
328,2496.1415,2496.1415,2496.14,0.0015000000003055902,0.0015000000003055902
329,2533.5615000000003,2533.5615000000003,2533.56,0.0015000000003055902,0.0015000000003055902
330,2478.0015000000003,2478.0015000000003,2478.0,0.0015000000003055902,0.0015000000003055902
331,2500.4515,2500.4515,2500.45,0.0015000000003055902,0.0015000000003055902
332,2488.8915,2488.8915,2488.89,0.0015000000003055902,0.0015000000003055902
333,2613.3315,2613.3315000000002,2613.33,0.0014999999998508429,0.0015000000003055902
334,2604.7915000000003,2604.7915000000003,2604.79,0.0015000000003055902,0.0015000000003055902
