Job ID,Megha Centralised Job Completion Time,Megha Distributed Job Completion Time,Ideal Job Completion Time
174,295130.4035000002,296381.00550000026,294588.8
175,295170.4035000002,296423.0075000004,294628.81
176,295012.4035000002,296284.00550000026,294474.0
177,295355.4035000002,296648.0075000004,294817.01
178,296346.4075000004,296117.80550000025,294815.4
179,295574.4035000002,296860.4055000003,295033.0
180,296223.80750000034,295653.4035000002,295047.4
181,295992.4035000002,297272.8235000002,295449.6
182,295124.4035000002,296408.00550000026,294565.61
183,295082.4035000002,296406.00950000045,294545.62
184,306031.01750000083,314871.263500003,295447.0
185,295316.4075000004,295155.4035000002,294593.01
186,295015.4035000002,296354.2035000002,294482.2
187,295025.60350000014,296360.2035000002,294485.2
188,295399.4035000002,296730.81550000026,294852.0
189,295371.4035000002,296729.2055000003,294843.6
190,303392.6275000013,313571.05750000273,294846.2
191,297036.4035000002,298393.2035000002,296504.8
192,297074.4035000002,296976.2035000002,296501.2
193,298376.2055000003,295515.4035000002,294859.6
194,295955.4035000002,297312.2055000003,295424.4
195,295027.4035000002,296393.2035000002,294504.4
196,295096.4035000002,296470.2035000002,294573.41000000003
197,295042.4035000002,296424.0075000004,294525.0
198,295080.4035000002,296455.2035000002,294558.6
199,295067.4035000002,296461.2055000003,294553.61
200,295744.4035000002,297148.2035000002,295237.62
201,295028.4035000002,296427.2035000002,294521.8
202,295030.4035000002,296444.01150000055,294531.4
203,295012.4035000002,296427.2035000002,294513.8
204,295181.4035000002,296597.0075000004,294683.0
205,295105.4035000002,296527.2035000002,294607.01
206,295130.4035000002,296561.00950000045,294632.6
207,295326.4035000002,296752.00950000045,294825.4
208,295480.8035000001,296616.60750000033,294621.41000000003
209,295061.4035000002,296497.2035000002,294556.42000000004
210,295624.4035000002,297062.2035000002,295125.2
211,295857.4035000002,297280.2055000003,295353.21
212,296923.4035000002,298346.2055000003,296419.22000000003
213,296583.4035000002,298023.01350000064,296079.23000000004
214,295242.4035000002,296688.2035000002,294744.6
215,312756.8255000012,320068.3035000049,294784.0
216,295212.4035000002,296662.2055000003,294711.4
217,295229.4035000002,296690.2075000004,294733.6
218,295073.4035000002,296540.2075000004,294584.2
219,295045.4035000002,296519.2055000003,294556.21
220,295018.4035000002,296494.00350000017,294534.6
221,295383.4035000002,296863.2035000002,294900.6
222,295122.4035000002,296610.2035000002,294639.8
223,295163.4035000002,296657.8035000001,294680.81
224,295063.4035000002,296561.00550000026,294580.82
225,295028.4035000002,296517.2035000002,294537.0
226,295037.4035000002,296530.2055000003,294548.0
227,295407.60350000014,296891.60350000014,294894.8
228,295022.4035000002,296534.2055000003,294532.81
229,295194.4035000002,296703.2075000004,294701.4
230,296772.4035000002,298292.2035000002,296284.8
231,295487.4035000002,297009.2055000003,294999.81
232,296437.4035000002,297961.2035000002,295948.82
233,295703.4035000002,297228.2075000004,295215.83
234,326644.2395000019,314771.6655000026,296308.6
235,314515.66150000243,318571.6675000032,295022.61
236,314742.84750000224,321764.7055000045,295956.62
237,307857.47550000314,309023.8335000016,295227.63
238,295864.4035000002,297378.2075000004,295364.4
239,295267.4035000002,296799.2035000002,294783.0
240,295318.4035000002,296853.20950000046,294836.0
241,295284.4035000002,296822.2035000002,294802.4
242,297151.4095000005,297078.81350000063,295303.0
243,306672.23350000114,296187.80550000025,295060.01
244,295793.4055000003,297308.60350000014,295285.2
245,295248.4035000002,296800.60350000014,294768.4
246,295340.4035000002,295244.4035000002,294764.41000000003
247,295315.4035000002,296869.2035000002,294836.6
248,312728.64950000186,304433.22150000103,295277.0
249,295121.4035000002,296678.0075000004,294643.8
250,295254.4035000002,296810.01150000055,294776.0
251,295294.4055000003,296569.60350000014,294777.01
252,295068.4035000002,296594.2035000002,294558.6
253,295064.4035000002,296622.2035000002,294586.4
254,295424.4035000002,296984.4035000002,294935.41000000003
255,296533.4035000002,298107.01150000055,296058.0
256,296838.8335000002,304049.2435000021,296075.4
257,295207.4035000002,296781.2035000002,294736.8
258,295028.4035000002,296616.2035000002,294558.81
259,295835.4035000002,297423.2055000003,295364.82
260,295167.4035000002,296758.00950000045,294696.83
261,297992.6095000004,300701.8195000009,294708.8
262,295290.4035000002,296892.2035000002,294823.2
263,295025.4035000002,296630.2055000003,294560.4
264,295277.4035000002,296872.2035000002,294799.41000000003
265,295023.4035000002,296634.2055000003,294558.6
266,295159.4035000002,296771.2055000003,294689.61
267,295172.4035000002,296790.2035000002,294707.8
268,295189.4035000002,296792.2035000002,294704.2
269,295057.4035000002,296661.2075000004,294576.2
270,295086.4055000003,296682.2075000004,294596.0
271,295407.60350000014,297039.00950000045,294941.4
272,295042.4035000002,296692.2035000002,294589.0
273,295121.4035000002,296772.80550000025,294669.8
274,295248.4035000002,296904.20950000046,294802.0
275,295161.4035000002,296818.2075000004,294715.01
276,295058.4035000002,296719.81350000016,294610.02
277,295341.4035000002,297007.2035000002,294893.03
278,295369.4035000002,296649.60350000014,294892.2
279,295285.4055000003,301471.0375000013,294783.21
280,295077.4035000002,296741.00950000045,294624.4
281,295157.4035000002,296832.20950000046,294712.6
282,295041.4035000002,296714.2055000003,294589.2
283,295142.4035000002,296826.00950000045,294701.2
284,295217.4055000003,295197.60350000014,294700.4
285,295316.4035000002,297000.20950000046,294878.4
286,295645.4035000002,297332.2035000002,295208.41000000003
287,295080.4035000002,296765.2055000003,294641.42000000004
288,295149.4035000002,296847.20950000046,294712.43000000005
289,314289.8455000021,321325.5275000056,295205.8
290,295103.4035000002,296771.2035000002,294642.0
291,295065.4035000002,296779.81550000026,294635.4
292,295057.4035000002,296743.2075000004,294613.0
293,295048.4035000002,296733.2035000002,294613.0
294,295048.4035000002,296722.2035000002,294603.6
295,295068.4035000002,296751.2055000003,294616.4
296,295314.4035000002,297036.2075000004,294894.41000000003
297,296386.4035000002,298110.81750000035,295967.42000000004
298,295456.4035000002,297183.2055000003,295037.43000000005
299,295183.4035000002,296911.2035000002,294763.44000000006
300,295143.4035000002,296877.01150000055,294723.45000000007
301,313117.47550000314,316756.64350000204,294780.0
302,295489.4035000002,297193.20950000046,295039.6
303,295697.60350000014,297436.60350000014,295284.0
304,295149.4075000004,296858.2075000004,294700.2
305,295099.4035000002,296845.01150000055,294688.6
306,295040.4035000002,296786.01150000055,294625.0
307,295182.4035000002,296912.2075000004,294745.2
308,295400.4035000002,297164.2055000003,294991.4
309,295397.4035000002,297162.2075000004,294990.2
310,295826.4055000003,295916.80550000025,294987.6
311,295064.4035000002,296829.80750000034,294657.4
312,295025.4035000002,296794.00950000045,294621.41000000003
313,295568.4035000002,297342.81750000035,295163.6
314,295385.4035000002,297161.2055000003,294980.61
315,295110.4035000002,296890.2035000002,294706.0
316,295084.4055000003,296834.01350000064,294650.0
317,295052.4035000002,296835.2055000003,294647.4
318,295051.4035000002,296836.2055000003,294646.6
319,295041.4035000002,296828.01150000055,294638.8
320,295032.4035000002,296824.2055000003,294629.81
321,295242.4035000002,297036.60550000024,294840.82
322,295340.4035000002,297116.60550000024,294920.83
323,295069.4035000002,296845.00950000045,294647.84
324,295175.4035000002,296941.2035000002,294740.85000000003
325,295049.60350000014,296847.2035000002,294642.86000000004
326,296022.4035000002,297817.01350000064,295611.87000000005
327,296182.4035000002,297993.20950000046,295779.88000000006
328,295618.4035000002,297430.2055000003,295213.2
329,295064.4035000002,296860.2075000004,294641.21
330,301109.4435000021,310382.8155000007,295171.8
331,295070.60350000014,296887.2035000002,294669.8
332,295035.60350000014,296852.01150000055,294634.0
333,295063.4035000002,296884.01350000064,294664.2
334,295212.4035000002,297034.80950000044,294813.21
335,295140.60350000014,296952.21150000056,294728.22000000003
336,295060.4035000002,296887.01550000074,294661.23000000004
337,295125.4035000002,296937.2075000004,294710.24000000005
338,295033.4035000002,296863.2075000004,294636.0
339,295231.4035000002,297064.2035000002,294833.01
340,295277.4035000002,297113.2035000002,294879.6
341,295366.4035000002,301973.0195000009,294878.2
342,295392.4035000002,297231.01150000055,294998.4
343,295429.4035000002,297243.01350000064,295010.41000000003
344,295913.4055000003,297740.2035000002,295507.42000000004
345,301948.8315000015,303792.0075000004,295505.8
346,295048.4035000002,296880.2035000002,294645.81
347,295048.4035000002,296889.2055000003,294658.8
348,295149.4035000002,296990.21150000056,294763.4
349,295918.4035000002,297760.2035000002,295532.41000000003
350,297925.41350000066,300236.21350000065,294760.8
351,295157.4055000003,295116.4035000002,294736.81
352,296448.4095000005,304439.2455000022,295529.82
353,295163.4055000003,296982.01350000064,294753.4
354,295158.4035000002,295115.4035000002,294738.0
355,295053.4035000002,296879.21150000056,294650.6
356,295319.4035000002,297171.20950000046,294937.61
357,295159.4035000002,297012.20950000046,294776.62
358,295336.4035000002,297189.4075000004,294953.63
359,295373.4035000002,296644.60350000014,294937.0
360,295103.4035000002,296958.2035000002,294722.0
361,295359.4035000002,296633.60350000014,294921.2
362,295061.4035000002,296897.00350000017,294662.21
363,295086.4035000002,296944.2055000003,294709.22000000003
364,296670.4055000003,298505.20950000046,296270.23000000004
365,295311.60350000014,297169.2035000002,294932.24000000005
366,296626.41150000057,296980.60750000033,294928.4
367,295475.4055000003,297307.2055000003,295068.8
368,310053.4035000002,311908.2055000003,309666.81
369,295297.4035000002,297146.2035000002,294905.4
370,295056.4035000002,296903.01350000064,294658.8
371,295263.4035000002,296374.60350000014,294871.0
372,295085.4035000002,296927.21350000065,294681.2
373,295070.4035000002,296926.2055000003,294679.4
374,295357.4035000002,297202.01550000074,294954.4
375,295189.4055000003,297060.01750000083,294812.2
376,295211.4035000002,297059.2055000003,294811.4
377,295142.4035000002,297005.2075000004,294755.41000000003
378,514323.60350000014,516179.2055000003,513930.8
379,295084.4035000002,296957.60550000024,294712.6
380,295280.4035000002,297152.2055000003,294908.4
381,295296.4035000002,297188.00550000026,294939.6
382,295268.4035000002,297138.2035000002,294885.61
383,298028.4095000005,298179.60750000033,294882.2
384,295447.4035000002,297330.01550000074,295080.2
385,295033.4035000002,296927.21150000056,294678.8
386,295061.4035000002,296936.20950000046,294679.81
387,295030.4035000002,296936.2055000003,294683.2
388,295236.4035000002,297138.2035000002,294890.6
389,295066.4035000002,296935.2035000002,294687.8
390,295036.4035000002,296950.8035000001,294689.0
391,295039.4035000002,296955.01150000055,294689.6
392,295376.4035000002,297298.2075000004,295033.6
393,295375.4035000002,297295.21350000065,295030.4
394,295475.4095000005,295587.6065000003,295029.6
395,296495.4055000003,298386.21550000075,296122.2
396,295391.4035000002,297312.2035000002,295044.21
397,295175.4035000002,297098.4175000004,294828.22000000003
398,295142.60350000014,297067.2055000003,294795.23000000004
399,295087.4055000003,296990.2035000002,294717.24000000005
400,296459.4035000002,298385.2075000004,296112.25000000006
401,295036.4035000002,296962.21150000056,294689.26000000007
402,295504.4035000002,297434.20950000046,295160.2700000001
403,295408.4035000002,297309.2035000002,295034.2800000001
404,295416.4035000002,297319.2055000003,295041.2900000001
405,295306.4035000002,297230.2075000004,294949.3000000001
406,295151.4035000002,297099.21350000065,294810.3100000001
407,297627.41750000085,305954.25950000284,296108.8
408,295184.4035000002,297124.80550000025,294837.81
409,295547.4075000004,302601.2495000024,295039.82
410,295067.4035000002,296978.2035000002,294695.0
411,295055.4035000002,296980.2035000002,294697.01
412,295250.60350000014,297188.01350000064,294900.2
413,295060.4055000003,297005.60750000033,294715.21
414,299216.60550000024,301139.2055000003,298848.22000000003
415,295153.4035000002,297101.20950000046,294810.23000000004
416,295372.60350000014,297321.2035000002,295028.24000000005
417,295275.4075000004,296376.60350000014,294895.6
418,295211.4035000002,295167.4035000002,294830.61
419,295552.4035000002,295380.4035000002,295023.62
420,295326.4035000002,297284.21350000065,294993.8
421,295321.4035000002,297283.2035000002,294985.81
422,295327.4035000002,297283.2035000002,294985.2
423,295401.4055000003,295318.4035000002,294985.21
424,295373.4035000002,296647.60350000014,294987.22000000003
425,295071.4035000002,297025.2055000003,294718.2
426,295154.4035000002,297118.2055000003,294813.6
427,295306.4035000002,296625.60350000014,294968.2
428,295433.4035000002,297387.2035000002,295091.21
429,295541.60350000014,295711.8335000002,295090.0
430,295062.4035000002,297019.2035000002,294725.8
431,295033.4035000002,297041.21150000056,294709.6
432,295085.4035000002,297088.2055000003,294767.6
433,295110.4035000002,297096.2055000003,294793.2
434,303580.21350000065,305690.6295000014,294796.21
435,295922.4035000002,297887.01550000074,295595.0
436,295961.4075000004,295918.60350000014,295584.4
437,295938.4035000002,296165.8035000001,295525.41000000003
438,295174.60350000014,297168.2035000002,294863.4
439,303670.4035000002,305660.2035000002,303350.4
440,295255.4035000002,297225.4055000003,294934.8
441,295153.4035000002,297158.2075000004,294844.2
442,299872.21550000075,298522.60750000033,295263.6
443,295429.4035000002,297434.2055000003,295117.4
444,295055.4035000002,297050.2035000002,294749.41000000003
445,295456.4035000002,297422.2035000002,295141.2
446,295178.4035000002,297168.20950000046,294865.21
447,295144.4035000002,297131.2035000002,294836.22000000003
448,295062.4035000002,297062.2035000002,294754.23000000004
449,295105.4035000002,297111.2035000002,294801.2
450,296002.4035000002,298003.6095000004,295702.0
451,301271.2295000014,302365.2175000004,296522.0
452,295029.4035000002,297015.21350000065,294730.4
453,295110.4035000002,297088.2035000002,294800.6
454,295108.4035000002,297088.21150000056,294794.0
455,295474.4035000002,297447.2035000002,295173.01
456,295140.4035000002,297117.2035000002,294843.02
457,295089.4035000002,297066.2035000002,294792.2
458,295126.4035000002,296391.60350000014,294792.21
459,295486.4075000004,295147.4035000002,294796.6
460,295038.4035000002,297015.2035000002,294742.2
461,295166.4035000002,297143.2035000002,294870.6
462,295028.4035000002,297040.21550000075,294732.61
463,295205.4035000002,296299.60350000014,294866.8
464,295347.4035000002,297363.2035000002,295052.2
465,295404.4035000002,297406.2055000003,295096.6
466,295396.4035000002,301211.2275000013,295056.0
467,295444.4035000002,296728.60350000014,295096.01
468,295761.4035000002,297773.2035000002,295463.2
469,295186.4035000002,297193.2035000002,294880.6
470,295049.4035000002,297042.2075000004,294732.6
471,295411.4035000002,297417.2035000002,295109.61
472,295433.4055000003,297423.2035000002,295115.62
473,312761.69150000386,312123.00550000026,295106.0
474,314113.4715000029,321365.69550000405,295112.01
475,301383.60350000014,303392.2035000002,301081.2
476,295027.4035000002,297051.81150000053,294737.4
477,295290.4035000002,297286.2035000002,294972.0
478,295076.4035000002,297092.20950000046,294777.2
479,295130.4035000002,297149.21750000084,294830.4
480,295067.60350000014,297074.01150000055,294758.2
481,295050.4035000002,297076.21350000065,294758.21
482,295041.4035000002,297070.2035000002,294751.22000000003
483,295064.4035000002,297069.20950000046,294751.2
484,295031.4035000002,297066.2035000002,294746.2
485,295292.4035000002,297301.2035000002,294980.0
486,295285.4055000003,297320.2055000003,294997.01
487,295054.4035000002,297068.81350000063,294746.0
488,295046.4035000002,297089.2035000002,294762.2
489,295046.4035000002,297093.4155000003,294766.4
490,295518.4035000002,296679.60350000014,294982.41000000003
491,295248.4035000002,297294.2075000004,294965.42000000004
492,295267.4055000003,296397.60350000014,294955.43000000005
493,301301.4035000002,303347.0195000009,301017.44000000006
494,301375.4035000002,302637.60350000014,301015.8
495,295043.4035000002,297093.21150000056,294756.6
496,301112.4035000002,303144.2055000003,300813.8
497,300990.4035000002,303040.2055000003,300711.81
498,295036.4035000002,297089.2055000003,294760.82
499,295513.4035000002,297562.8155000007,295231.8
500,295279.60350000014,297342.2075000004,295012.81
501,295257.4035000002,297303.2055000003,294974.82
502,295038.4035000002,297087.2055000003,294758.83
503,295462.4035000002,295296.4035000002,295011.0
504,295133.4035000002,297185.2055000003,294860.0
505,295264.4035000002,297324.2055000003,294995.01
506,295393.4075000004,295612.8035000001,294992.4
507,295168.4035000002,297225.01350000064,294895.4
508,295227.60550000024,297277.2035000002,294946.41000000003
509,295206.4035000002,297275.21550000075,294944.4
510,295468.4055000003,297507.2035000002,295175.41000000003
511,301034.4055000003,303088.2035000002,300748.42000000004
512,299798.4035000002,301874.2075000004,299532.43000000005
513,320677.83750000177,312383.6295000009,300742.8
514,330041.2495000019,330398.9225000343,299387.81
515,295418.4035000002,301228.2335000016,295104.82
516,295458.4035000002,296744.60350000014,295156.6
517,295057.60350000014,297119.2055000003,294780.61
518,295323.4035000002,297398.2055000003,295058.62
519,295041.60350000014,297122.21350000065,294783.63
520,295490.4035000002,297542.2075000004,295202.64
521,297218.60350000014,299297.61550000025,296956.65
522,300897.4035000002,302973.21350000065,300629.66000000003
523,320447.5035000045,312031.64950000186,300628.0
524,295508.4035000002,296713.60550000024,295056.01
525,295039.4035000002,297114.21150000056,294774.6
526,295183.4035000002,297236.2035000002,294897.6
527,295220.4035000002,297299.2035000002,294960.61
528,295124.4035000002,297204.4175000004,294864.62
529,295052.4035000002,297132.2035000002,294791.63
530,295182.4055000003,296444.60350000014,294896.0
531,295160.4035000002,295102.4035000002,294863.01
532,296253.4035000002,298344.4155000003,296005.6
533,295887.60350000014,297974.2075000004,295634.61
534,295898.4035000002,297966.2035000002,295623.62
535,295059.4035000002,297122.4195000005,294782.0
536,295127.4035000002,297202.2035000002,294863.4
537,298019.4055000003,297640.4035000002,297375.0
538,297643.4035000002,299732.2035000002,297394.01
539,295057.4035000002,297129.21550000075,294790.02
540,295928.4035000002,298008.2035000002,295667.03
541,295036.4035000002,297125.21150000056,294784.04000000004
542,295469.4035000002,297555.00350000017,295212.8
543,295138.4035000002,297205.2035000002,294864.0
544,295031.4035000002,297132.2055000003,294783.6
545,295339.4035000002,297442.2035000002,295093.4
546,295371.4035000002,297466.01150000055,295118.0
547,295068.4035000002,297158.2055000003,294812.6
548,295064.4055000003,297155.21350000065,294809.0
549,295934.4035000002,298040.60750000033,295692.2
550,295374.4035000002,296656.60350000014,295102.21
551,295378.4055000003,301018.2335000016,295101.22000000003
552,295115.4035000002,297194.60750000033,294846.4
553,295604.4035000002,297704.2035000002,295355.6
554,295084.4035000002,297175.2055000003,294826.61
555,295077.4035000002,297174.2075000004,294825.0
556,295325.4055000003,297406.2075000004,295056.4
557,295296.60350000014,297408.21550000075,295055.8
558,295320.4055000003,295290.60350000014,295051.0
559,295410.4035000002,297517.4215000006,295165.01
560,295411.4035000002,297518.80750000034,295164.2
561,295931.4075000004,295935.80550000025,295154.6
562,295110.4035000002,297207.80750000034,294854.8
563,297105.4035000002,299205.21350000065,296851.81
564,297121.4055000003,297083.4035000002,296851.0
565,297108.4055000003,297077.60350000014,296833.4
566,296153.60350000014,298252.21750000084,295898.41000000003
567,295981.4035000002,298103.2055000003,295747.42000000004
568,295044.4035000002,297155.2055000003,294799.0
569,296172.4055000003,297435.60350000014,295910.8
570,296133.4035000002,295990.4035000002,295758.81
571,295199.4035000002,297322.2075000004,294968.82
572,295857.4035000002,297980.2035000002,295625.83
573,295902.4035000002,301719.2255000012,295626.2
574,295069.4035000002,297173.2035000002,294810.2
575,295162.4035000002,297283.2035000002,294922.2
576,295063.4035000002,297183.2055000003,294827.2
577,295089.4055000003,297194.2055000003,294838.21
578,295118.4035000002,297250.2055000003,294889.22000000003
579,295358.4035000002,297487.2055000003,295123.23000000004
580,295081.4035000002,297212.2055000003,294849.6
581,295036.4035000002,297176.2035000002,294812.61
582,295918.4055000003,298042.21950000094,295678.62
583,295481.4035000002,297604.2035000002,295238.63
584,295034.4035000002,297176.2075000004,294810.6
585,295070.4035000002,297189.2035000002,294824.0
586,295631.4055000003,297757.2035000002,295391.01
587,295290.60350000014,297406.2075000004,295042.2
588,295210.4035000002,297336.21550000075,294972.21
589,295072.4035000002,297200.20950000046,294833.8
590,296085.4035000002,298229.2075000004,295865.6
591,295113.4035000002,297263.2035000002,294901.61
592,301131.42350000114,296149.4035000002,295801.8
