Job ID,Megha Centralised Job Completion Time,Megha Distributed Job Completion Time,Ideal Job Completion Time
3062,1485873.0355000042,1485884.0395000048,1485873.01
3063,1485455.0335000055,1485470.0735000104,1485455.0
3064,1485468.0035000006,1485475.0615000085,1485468.0
3065,1485492.0195000032,1485494.0395000065,1485492.0
3066,1485765.023500004,1485766.077500011,1485765.0
3067,1485855.07150001,1486130.0035000006,1485759.0
3068,1485589.005500001,1485590.0555000077,1485589.0
3069,1485587.005500001,1485592.0495000065,1485587.0
3070,1487507.0095000016,1487509.0355000058,1487507.0
3071,1486696.005500001,1486700.0415000068,1486696.0
3072,1486724.0155000023,1486729.0615000085,1486724.01
3073,1485549.005500001,1485549.07150001,1485549.0
3074,1485533.0175000029,1485533.083500012,1485533.0
3075,1486704.005500001,1486704.0335000055,1486704.0
3076,1486683.0195000032,1486683.0335000055,1486683.01
3077,1486713.0295000048,1486950.0415000052,1486704.0
3078,1486588.0355000058,1486640.0815000115,1486571.01
3079,1485565.0175000029,1485565.0695000098,1485565.0
3080,1486332.0135000022,1486332.0195000032,1486332.0
3081,1487494.0075000012,1487495.059500008,1487494.0
3082,1487492.0095000016,1487492.0495000065,1487492.0
3083,1485585.023500004,1485586.0615000085,1485585.0
3084,1485695.0255000023,1485696.065500009,1485695.01
3085,1486279.0035000006,1486279.0515000068,1486279.0
3086,1485620.0035000006,1485621.0415000052,1485620.0
3087,1485639.0175000029,1485639.0675000094,1485639.0
3088,1485710.0035000006,1485710.0795000114,1485710.0
3089,1485650.0295000048,1485650.005500001,1485650.0
3090,1485656.0315000052,1485656.0435000055,1485656.01
3091,1485666.0455000058,1485666.0435000055,1485666.02
3092,1486555.0515000068,1486555.0755000107,1486555.03
3093,1485652.0575000078,1485653.0335000055,1485652.04
3094,1485647.0035000006,1485647.0315000052,1485647.0
3095,1485657.0215000035,1485657.0695000098,1485657.0
3096,1485677.011500002,1485677.0355000058,1485677.0
3097,1485679.023500004,1485679.059500008,1485679.0
3098,1486544.0475000062,1486543.0455000058,1486543.0
3099,1486557.0635000088,1486608.0495000065,1486543.0
3100,1486356.0035000006,1486356.0395000048,1486356.0
3101,1486357.0135000022,1486369.0075000012,1486356.0
3102,1486356.0415000052,1486364.0515000068,1486353.01
3103,1486256.033500004,1486256.0555000077,1486256.0
3104,1486258.0575000078,1486306.0695000098,1486257.0
3105,1485752.0175000029,1485752.0675000094,1485752.0
3106,1485850.0195000032,1485851.0675000094,1485850.01
3107,1485806.005500001,1485806.0435000055,1485806.0
3108,1486021.011500002,1486021.037500006,1486021.0
3109,1485831.0035000006,1485831.0275000045,1485831.0
3110,1486089.0455000058,1486251.023500004,1486021.0
3111,1485898.023500004,1485898.0195000032,1485898.01
3112,1485888.011500002,1485888.0795000114,1485888.0
3113,1485932.011500002,1485933.0215000035,1485932.0
3114,1485896.0215000035,1485896.059500008,1485896.0
3115,1486018.005500001,1486018.0615000085,1486018.0
3116,1485904.0135000022,1485904.0635000088,1485904.0
3117,1485924.005500001,1485924.0095000016,1485924.0
3118,1485930.0075000012,1485930.0575000078,1485930.0
3119,1485966.011500002,1485966.0555000077,1485966.0
3120,1485976.0035000006,1485976.0335000055,1485976.0
3121,1486037.0155000023,1486037.0095000016,1486037.0
3122,1487101.0355000058,1487101.0355000058,1487101.01
3123,1486069.0475000062,1486069.0675000094,1486069.02
3124,1486490.0035000006,1486490.0575000078,1486490.0
3125,1486069.0195000032,1486069.0615000085,1486069.0
3126,1486476.0175000029,1486476.0695000098,1486476.0
3127,1486498.0355000042,1486498.0355000058,1486498.0
3128,1486498.0135000022,1486498.0635000088,1486498.01
3129,1486191.0095000016,1486191.0695000098,1486191.0
3130,1486405.0075000012,1486405.023500004,1486405.0
3131,1487560.0255000042,1487560.0755000107,1487560.01
3132,1486203.0315000035,1486203.077500011,1486203.02
3133,1486470.0535000071,1486816.0495000065,1486405.0
3134,1487562.065500009,1487566.0915000134,1487560.01
3135,1486136.0375000043,1486136.0415000052,1486136.02
3136,1486132.0035000006,1486132.0755000107,1486132.0
3137,1494853.0355000042,1494853.0175000029,1494853.0
3138,1486152.0195000032,1486153.065500009,1486152.0
3139,1486156.0355000042,1486156.0795000114,1486156.01
3140,1486478.0035000006,1486478.0495000065,1486478.0
3141,1487198.0035000006,1487198.005500001,1487198.0
3142,1487015.0195000032,1487015.0815000115,1487015.0
3143,1487392.0635000088,1488908.0195000032,1487188.0
3144,1494834.0075000012,1494834.0395000048,1494834.0
3145,1493939.0675000094,1493945.0375000043,1493939.0
3146,1486413.0175000029,1486413.0315000052,1486413.0
3147,1486222.023500004,1486223.0735000104,1486222.01
3148,1486251.005500001,1486252.07150001,1486251.0
3149,1486623.011500002,1486623.0635000088,1486623.0
3150,1486234.0035000006,1486234.0635000088,1486234.0
3151,1486239.0175000029,1486239.0795000114,1486239.01
3152,1487710.0035000006,1487798.0315000052,1487675.02
3153,1486255.0095000016,1486255.0755000107,1486255.0
3154,1486518.0155000023,1486519.059500008,1486518.01
3155,1486284.023500004,1486285.077500011,1486284.02
3156,1486241.0035000006,1486242.0255000042,1486241.0
3157,1486253.005500001,1486254.0635000088,1486253.0
3158,1486376.0075000012,1486376.0755000107,1486376.0
3159,1486285.011500002,1486285.0555000077,1486285.0
3160,1486288.0075000012,1486288.0695000098,1486288.0
3161,1493657.0035000006,1493657.0635000088,1493657.0
3162,1486596.0315000052,1486597.0755000107,1486596.01
3163,1486498.0455000058,1486498.0675000094,1486498.0
3164,1486503.0535000071,1486515.0455000058,1486498.0
3165,1486299.0135000022,1486301.077500011,1486299.0
3166,1486721.0195000032,1486721.0455000058,1486721.0
3167,1486729.0175000012,1486728.011500002,1486722.0
3168,1487888.0035000006,1487888.0455000058,1487888.0
3169,1487250.0375000043,1487250.023500004,1487250.0
3170,1487906.0395000048,1487906.0615000085,1487886.0
3171,1486350.0295000048,1486350.0215000035,1486350.0
3172,1486348.0275000045,1486348.0415000052,1486348.01
3173,1486369.011500002,1486369.023500004,1486369.0
3174,1486375.0035000006,1486376.065500009,1486375.0
3175,1493643.0075000012,1493643.0635000088,1493643.0
3176,1493644.0415000052,1493673.0355000058,1493643.0
3177,1486813.0175000029,1486813.0675000094,1486813.0
3178,1486630.0255000042,1486630.0575000078,1486630.01
3179,1486533.0035000006,1486533.0435000055,1486533.0
3180,1486824.0155000023,1486824.0455000058,1486824.01
3181,1486533.0035000006,1486534.0155000023,1486533.0
3182,1486502.0095000016,1486502.0155000023,1486502.0
3183,1486655.011500002,1486655.065500009,1486655.0
3184,1486560.0075000012,1486560.0555000077,1486560.0
3185,1486689.0195000016,1486689.0515000068,1486689.01
3186,1486632.023500004,1486632.0555000077,1486632.02
3187,1486526.033500004,1486526.0855000124,1486526.03
3188,1486517.059500008,1486518.0335000055,1486517.04
3189,1486596.0675000094,1486597.0475000062,1486596.05
3190,1486496.0035000006,1486496.0615000085,1486495.06
3191,1486604.011500002,1486604.0695000098,1486603.07
3192,1486557.0355000042,1486635.0695000098,1486531.08
3193,1486796.0135000022,1486796.077500011,1486795.09
3194,1486797.0155000023,1486800.0315000052,1486796.0
3195,1486883.0095000016,1486886.059500008,1486883.0
3196,1486689.0135000022,1486691.0875000127,1486689.01
3197,1486497.023500004,1486498.0695000098,1486497.02
3198,1486564.0355000042,1486565.0695000098,1486564.03
3199,1486504.0555000077,1486507.0755000107,1486504.04
3200,1487053.011500002,1487053.0655000107,1487053.0
3201,1486507.0035000006,1486507.0495000065,1486507.0
3202,1486523.0075000012,1486523.0275000045,1486523.0
3203,1486577.0175000012,1486577.0375000043,1486577.0
3204,1486564.0175000012,1486564.0515000068,1486564.01
3205,1486593.0275000045,1486593.059500008,1486593.02
3206,1486564.0415000052,1486565.0575000078,1486564.03
3207,1486523.0495000065,1486523.0815000115,1486523.04
3208,1486615.011500002,1486615.0155000023,1486615.0
3209,1486575.005500001,1486575.0675000094,1486575.0
3210,1486549.0395000048,1486549.0735000104,1486549.01
3211,1486593.0455000058,1486593.0755000107,1486593.02
3212,1486565.0575000078,1486565.095500014,1486565.03
3213,1487190.059500008,1487191.0415000052,1487190.04
3214,1486548.0755000107,1486549.0535000071,1486548.05
3215,1486543.005500001,1486542.0735000104,1486542.0
3216,1486549.0155000023,1486549.0535000071,1486549.0
3217,1486612.0195000032,1486612.0155000023,1486612.0
3218,1487883.005500001,1487883.0475000062,1487883.0
3219,1486577.0315000052,1486577.0615000085,1486577.01
3220,1486564.0375000043,1486564.0835000104,1486564.02
3221,1486577.0355000058,1486578.0635000088,1486577.03
3222,1486601.0495000065,1486602.065500009,1486601.04
3223,1493964.005500001,1493993.0095000016,1493961.05
3224,1486804.065500009,1486805.065500009,1486804.06
3225,1486563.077500011,1486565.07150001,1486563.07
3226,1487267.0095000016,1487268.0795000114,1487266.08
3227,1486778.0255000023,1486780.0535000071,1486778.0
3228,1489488.005500001,1489488.0255000042,1489488.0
3229,1486875.0135000022,1486875.0255000042,1486875.01
3230,1486583.0075000012,1486583.0415000068,1486583.0
3231,1486985.0255000042,1487173.0355000042,1486874.0
3232,1486598.0075000012,1486598.0415000068,1486598.0
3233,1489471.0035000006,1489471.0675000094,1489471.0
3234,1486632.0175000029,1486632.0635000088,1486632.01
3235,1486625.0255000023,1486625.077500011,1486625.02
3236,1486638.0355000042,1486638.0735000104,1486638.03
3237,1486625.0475000062,1486625.07150001,1486625.04
3238,1487170.0555000077,1487170.07150001,1487170.05
3239,1489473.0575000078,1489501.0455000058,1489468.0
3240,1493582.0255000042,1499680.0635000088,1489468.01
3241,1487169.0275000029,1487182.0295000032,1487168.02
3242,1486624.005500001,1486624.0555000077,1486624.0
3243,1486974.0095000016,1486974.0435000055,1486974.0
3244,1487004.07150001,1487052.0935000137,1486974.0
3245,1486635.0035000006,1486635.0475000062,1486635.0
3246,1486676.0075000012,1486676.0355000042,1486676.0
3247,1486649.0155000023,1486649.065500009,1486649.01
3248,1486649.0415000052,1486650.0175000029,1486649.02
3249,1486649.0535000071,1486650.0455000058,1486649.03
3250,1486643.011500002,1486643.0495000065,1486643.0
3251,1486645.0075000012,1486645.0395000065,1486645.0
3252,1486692.005500001,1486692.067500011,1486692.0
3253,1486676.0175000029,1486676.0695000098,1486676.01
3254,1486682.0375000043,1486682.0755000107,1486682.02
3255,1487926.0195000032,1487926.065500009,1487926.0
3256,1487025.033500004,1487026.07150001,1487025.01
3257,1486733.033500004,1486734.0675000094,1486733.02
3258,1487027.0095000016,1487030.0155000023,1487026.0
3259,1487215.0035000006,1487215.0455000058,1487215.0
3260,1486753.0275000029,1486753.0415000052,1486753.0
3261,1486729.0315000052,1486730.0315000052,1486729.01
3262,1486765.0535000071,1486766.0455000058,1486765.02
3263,1486729.0515000068,1486730.0455000058,1486729.03
3264,1486738.0455000058,1486740.0815000115,1486738.04
3265,1487891.0355000042,1487891.0335000055,1487891.0
3266,1487901.0215000035,1487915.0475000062,1487892.0
3267,1486768.0095000016,1486769.0735000104,1486768.0
3268,1487418.0035000006,1487418.0035000006,1487418.0
3269,1486875.0435000055,1486875.077500011,1486875.01
3270,1486887.0575000078,1486894.0175000029,1486876.0
3271,1486778.0215000035,1486778.0735000104,1486778.01
3272,1486919.0035000006,1486919.0475000062,1486919.0
3273,1486824.0155000023,1486824.0495000065,1486824.0
3274,1486845.0155000023,1486845.0335000055,1486845.0
3275,1486848.0075000012,1486848.065500009,1486848.0
3276,1487027.0175000029,1487027.089500013,1487027.01
3277,1494277.0315000052,1494278.0535000071,1494277.02
3278,1486847.0455000058,1486848.0535000071,1486847.03
3279,1486852.0495000065,1486853.0535000071,1486852.04
3280,1487029.083500012,1487041.083500012,1487026.0
3281,1486842.0075000012,1486842.0435000055,1486842.0
3282,1486855.0035000006,1486857.0335000055,1486855.0
3283,1487020.0155000023,1487020.0795000114,1487020.0
3284,1498877.0475000062,1504490.0875000127,1490545.0
3285,1486859.0035000006,1486859.0455000058,1486859.0
3286,1486867.005500001,1486867.0455000058,1486867.0
3287,1486890.0275000045,1486890.065500009,1486890.0
3288,1487231.0035000006,1487232.0755000107,1487231.0
3289,1488590.0095000016,1488591.07150001,1488590.0
3290,1488590.0355000058,1488596.0035000006,1488590.0
3291,1488435.0555000077,1488476.0795000114,1488429.0
3292,1486898.0035000006,1486898.0695000098,1486898.0
3293,1492753.0135000022,1492754.0795000114,1492753.01
3294,1487014.0035000006,1487014.0735000104,1487014.0
3295,1486933.0275000045,1486933.095500014,1486933.01
3296,1491951.0255000042,1492030.005500001,1491945.0
3297,1487006.023500004,1487006.0515000068,1487006.01
3298,1487109.0295000032,1487109.0735000104,1487109.02
3299,1487007.0035000006,1487007.0515000068,1487007.0
3300,1487108.0355000042,1487108.0455000058,1487108.0
3301,1487142.0615000085,1487318.0515000068,1487108.01
3302,1487042.0075000012,1487042.0635000088,1487042.0
3303,1487004.0215000035,1487004.0735000104,1487004.01
3304,1486947.0135000022,1486947.0155000023,1486947.0
3305,1486957.0075000012,1486957.0335000055,1486957.0
3306,1486973.0195000032,1486973.0335000055,1486973.01
3307,1487057.0315000035,1487057.0495000065,1487057.02
3308,1487060.0455000058,1487090.0355000058,1487058.0
3309,1487075.005500001,1487075.07150001,1487075.0
3310,1487009.0175000029,1487009.0295000048,1487009.0
3311,1487252.0075000012,1487252.0475000062,1487252.0
3312,1487022.0095000016,1487022.0475000062,1487022.0
3313,1487265.0135000022,1487383.0675000094,1487251.01
3314,1487372.0075000012,1487372.0755000107,1487372.0
3315,1487210.005500001,1487212.077500011,1487210.0
3316,1487272.0135000022,1487274.0695000098,1487272.01
3317,1487210.0295000048,1487210.0415000052,1487210.0
3318,1487162.0515000068,1487163.0395000065,1487162.01
3319,1487270.0095000016,1487270.0835000104,1487270.0
3320,1487078.005500001,1487078.077500011,1487078.0
3321,1487103.0155000023,1487103.077500011,1487103.0
3322,1487090.0395000048,1487091.005500001,1487090.01
3323,1487283.0095000016,1487284.07150001,1487283.0
3324,1487100.0255000042,1487102.083500012,1487100.0
3325,1487127.005500001,1487127.0455000058,1487127.0
3326,1487330.0075000012,1487330.0355000058,1487330.0
3327,1487238.0075000012,1487238.0735000104,1487238.0
3328,1487151.005500001,1487151.0035000006,1487151.0
3329,1487577.0075000012,1487577.0355000058,1487577.0
3330,1487620.0215000035,1488135.0455000058,1487577.0
3331,1487190.0075000012,1487192.0795000114,1487190.0
3332,1488325.0135000022,1488325.0515000068,1488325.0
3333,1488327.0175000029,1488328.0575000078,1488325.0
3334,1487758.005500001,1487758.0495000065,1487758.0
3335,1487224.0355000042,1487224.07150001,1487224.01
3336,1487314.005500001,1487314.0555000077,1487314.0
3337,1487289.005500001,1487289.0275000045,1487289.0
3338,1487339.0135000022,1487339.0395000065,1487339.01
3339,1487254.0095000016,1487254.0415000068,1487254.0
3340,1488582.0255000023,1488582.07150001,1488582.0
3341,1487379.0335000055,1487380.0315000052,1487379.01
3342,1487503.037500006,1487504.065500009,1487503.02
3343,1487306.0035000006,1487306.0675000094,1487306.0
3344,1487375.0215000035,1487378.0535000071,1487375.01
3345,1487743.0495000065,1487744.005500001,1487743.02
3346,1487665.0475000062,1487701.0455000077,1487655.0
3347,1487334.0175000029,1487334.0435000055,1487334.0
3348,1487335.0095000016,1487336.0915000134,1487335.0
3349,1488331.005500001,1488331.0755000107,1488331.0
3350,1488350.0075000012,1488608.0095000016,1488332.0
3351,1487366.0095000016,1487366.0615000085,1487366.0
3352,1487477.0035000006,1487477.0555000077,1487477.0
3353,1487478.0495000065,1487478.0455000058,1487478.0
3354,1487421.0575000078,1487421.087500011,1487421.0
3355,1487942.0135000022,1487942.0675000094,1487942.0
3356,1487450.0155000023,1487450.0815000115,1487450.01
3357,1487529.0415000052,1487530.059500008,1487529.02
3358,1487531.0095000016,1487531.0475000062,1487531.0
3359,1487437.0195000032,1487437.0475000062,1487437.01
3360,1487443.059500008,1487443.083500012,1487443.02
3361,1487451.07150001,1487453.0515000068,1487451.03
3362,1487818.0395000048,1487818.07150001,1487818.0
3363,1487451.0435000055,1487451.0975000144,1487451.0
3364,1487732.0515000068,1487731.0295000048,1487731.0
3365,1487640.0615000085,1487639.0735000104,1487639.01
3366,1487534.0175000012,1487534.0475000062,1487532.02
3367,1487505.0315000052,1487505.0475000062,1487503.03
3368,1487459.033500004,1487459.077500011,1487457.04
3369,1488865.0355000042,1488866.0735000104,1488863.05
3370,1488344.0535000071,1488346.0315000035,1488342.06
3371,1487482.0455000026,1487482.0535000071,1487482.0
3372,1487710.0175000012,1487710.0695000098,1487710.0
3373,1487713.0215000035,1487715.0555000077,1487710.0
3374,1487629.0215000035,1487629.0415000068,1487629.0
3375,1487630.0555000077,1487635.0095000016,1487630.0
3376,1487491.005500001,1487491.0415000068,1487491.0
3377,1487528.0035000006,1487528.0635000088,1487528.0
3378,1487629.0175000029,1487631.0435000055,1487629.01
3379,1487679.0275000045,1487681.0435000055,1487679.02
3380,1487561.033500004,1487563.065500009,1487561.03
3381,1488324.0475000062,1488326.0635000088,1488324.04
3382,1487788.059500008,1487790.0855000124,1487788.05
3383,1487639.053500004,1487800.0615000085,1487628.0
3384,1487679.083500012,1487809.0475000062,1487678.01
3385,1487560.0255000042,1487560.0415000068,1487560.02
3386,1488328.0495000065,1488390.0395000065,1488323.03
3387,1487788.059500008,1487803.0335000055,1487788.0
3388,1487702.0195000032,1487703.0435000071,1487702.01
3389,1487702.0295000032,1487733.011500002,1487702.0
3390,1496771.0095000016,1496771.0755000107,1496771.0
3391,1487851.005500001,1487851.037500006,1487851.0
3392,1488450.0095000016,1488450.0495000065,1488450.0
3393,1487566.005500001,1487566.0475000062,1487566.0
3394,1487784.0075000012,1487784.0495000065,1487784.0
3395,1487627.0395000048,1487627.0535000071,1487627.01
3396,1487701.0475000062,1487701.0575000078,1487701.02
3397,1487564.0435000055,1487564.059500008,1487564.03
3398,1487572.0675000094,1487572.07150001,1487572.04
3399,1487625.0375000043,1487626.005500001,1487625.0
3400,1487699.023500004,1487705.021500002,1487699.01
3401,1500579.005500001,1500579.0495000065,1500579.0
3402,1487580.0095000016,1487580.049500008,1487580.0
3403,1487658.0375000043,1487658.0275000045,1487658.0
3404,1487703.0175000029,1487703.0795000114,1487703.01
3405,1487808.0475000062,1487809.023500004,1487808.02
3406,1487658.0375000043,1487659.0635000088,1487658.0
3407,1487808.0395000048,1487810.0615000085,1487808.01
3408,1487849.0035000006,1487849.07150001,1487849.0
3409,1487655.0255000042,1487655.077500011,1487655.01
3410,1487851.0095000016,1487852.059500008,1487850.0
3411,1487660.0635000088,1487677.059500008,1487656.01
3412,1488121.0075000012,1488121.077500011,1488121.0
3413,1488266.0135000022,1488266.0795000114,1488266.01
3414,1487683.0455000058,1487683.083500012,1487683.02
3415,1488123.0255000042,1488128.0095000016,1488123.0
3416,1497928.011500002,1497928.0755000107,1497928.0
3417,1501982.0415000052,1501982.077500011,1501982.01
3418,1487687.089500013,1487687.0795000114,1487687.02
3419,1487700.0475000062,1487743.083500012,1487682.03
3420,1487790.0035000006,1487789.0815000115,1487789.04
3421,1487789.0315000052,1487827.0495000065,1487789.0
3422,1487735.0095000016,1487735.0735000104,1487735.0
3423,1487736.021500002,1487736.0515000068,1487736.0
3424,1488433.0095000016,1488433.0315000052,1488433.0
3425,1487945.0155000023,1487945.0735000104,1487945.01
3426,1487793.0335000055,1487793.0915000134,1487793.02
3427,1488443.0175000029,1488456.0855000124,1488433.0
3428,1487947.0535000071,1487946.0555000077,1487944.01
3429,1487794.011500002,1487806.011500002,1487793.02
3430,1487685.0095000016,1487685.0695000098,1487685.0
3431,1487827.0275000045,1487827.083500012,1487827.0
3432,1487976.0695000098,1487977.0215000035,1487976.01
3433,1487688.079500008,1487689.0675000094,1487688.02
3434,1488163.0095000016,1488163.0735000104,1488162.03
3435,1488048.011500002,1488049.059500008,1488047.04
3436,1487886.0255000023,1487887.037500006,1487885.05
3437,1487761.0255000023,1487761.0815000115,1487760.06
3438,1487779.0195000032,1487779.0815000115,1487778.07
3439,1487834.0095000016,1487907.011500002,1487827.0
3440,1487976.059500008,1487976.0575000078,1487975.01
3441,1487760.0275000045,1487761.0675000094,1487760.02
3442,1487779.023500004,1487801.0195000032,1487778.03
3443,1487721.0135000022,1487721.0755000107,1487721.0
3444,1487723.0075000012,1487723.0095000016,1487723.0
3445,1488115.0175000029,1488115.07150001,1488115.01
3446,1487804.0275000045,1487804.0575000078,1487804.02
3447,1487982.0235000022,1487982.0355000058,1487982.0
3448,1487834.0275000045,1487834.0515000068,1487834.01
3449,1488032.065500009,1488032.0675000094,1488032.02
3450,1488149.0155000023,1488148.0735000104,1488148.03
3451,1501955.0395000048,1501954.0755000107,1501954.04
3452,1488116.0615000085,1488116.0515000084,1488116.0
3453,1487805.0575000078,1487805.0635000088,1487805.01
3454,1487827.0735000104,1487955.0475000062,1487805.02
3455,1487838.0195000016,1487936.0495000065,1487833.03
3456,1488032.0755000075,1488032.077500011,1488032.04
3457,1488033.0495000065,1488057.021500002,1488032.05
3458,1487726.0095000016,1487726.0495000065,1487726.0
3459,1487843.0435000055,1487843.0075000012,1487843.0
3460,1487842.0095000016,1487842.0675000094,1487842.0
3461,1487845.0075000012,1487869.0095000016,1487843.0
3462,1487743.0175000029,1487743.0475000062,1487743.0
3463,1487752.0095000016,1487752.0455000077,1487752.0
3464,1488156.0595000049,1488153.083500012,1488147.01
3465,1501913.0615000052,1501900.0675000094,1501890.02
3466,1487817.0515000068,1487817.0755000107,1487817.03
3467,1488185.0575000078,1488350.0735000104,1487969.04
3468,1487984.0595000049,1487984.0795000114,1487984.05
3469,1487817.0155000023,1487817.0535000071,1487817.0
3470,1487985.0495000065,1487984.0635000088,1487984.01
3471,1487752.0175000012,1487752.0575000078,1487752.0
3472,1490292.0095000016,1490292.037500006,1490292.0
3473,1490787.011500002,1490787.0635000088,1490787.0
3474,1487787.0415000052,1487787.0635000088,1487787.0
3475,1487968.0035000006,1487968.0035000006,1487968.0
3476,1487969.0375000043,1487969.07150001,1487969.0
3477,1487897.0635000088,1487898.0315000052,1487897.01
3478,1487907.0155000023,1487917.0075000012,1487906.0
3479,1487810.0135000022,1487810.0735000104,1487810.0
3480,1487817.0255000023,1487817.0735000104,1487817.0
3481,1487970.0155000023,1487970.0575000078,1487970.0
3482,1487971.0135000022,1487993.0155000023,1487971.0
3483,1487950.0075000012,1487950.0135000022,1487950.0
3484,1487948.0135000022,1487953.059500008,1487948.0
3485,1487933.0255000042,1487941.011500002,1487931.0
3486,1488732.0135000022,1488732.0515000068,1488732.0
3487,1487883.023500004,1487883.0515000068,1487883.01
3488,1488741.0135000022,1488838.0415000068,1488734.0
3489,1487885.0255000023,1487887.0735000104,1487884.01
3490,1490763.0135000022,1490763.037500006,1490763.0
3491,1488083.0075000012,1488083.0695000098,1488083.0
3492,1488483.0155000023,1488483.089500013,1488483.01
3493,1491025.0515000036,1494832.095500014,1490764.0
3494,1488083.07150001,1488091.0575000078,1488082.01
3495,1487986.0075000012,1487987.0455000077,1487986.0
3496,1488140.0155000023,1488140.083500012,1488140.01
3497,1488009.0475000062,1488009.0495000065,1488009.02
3498,1488033.0675000094,1488033.0495000065,1488033.03
3499,1487986.011500002,1487986.083500012,1487986.0
3500,1488142.0155000023,1488156.0615000085,1488140.01
3501,1488017.0135000022,1488069.0515000068,1488009.02
3502,1488042.0155000023,1488083.0575000078,1488033.0
3503,1488067.0195000016,1488068.0575000078,1488067.01
3504,1490270.037500006,1490272.0515000084,1490270.02
3505,1487961.0495000065,1487963.077500011,1487961.03
3506,1488080.0535000071,1488083.0675000094,1488080.04
3507,1490348.0175000029,1493172.0675000094,1490227.0
3508,1487959.0375000043,1487964.005500001,1487959.01
3509,1488083.0535000071,1488123.0555000077,1488080.0
3510,1488191.0135000022,1488192.0355000058,1488191.01
3511,1487931.0455000058,1487932.0355000058,1487931.02
3512,1487992.0155000023,1487992.07150001,1487992.0
3513,1487934.0175000029,1487935.0575000078,1487934.01
3514,1487961.0275000045,1487962.0815000115,1487961.02
3515,1488847.033500004,1488849.0795000114,1488847.03
3516,1488407.0535000071,1488409.0735000104,1488407.04
3517,1488848.0515000068,1488855.0915000134,1488848.0
3518,1488851.0795000114,1489505.0215000035,1488847.01
3519,1487938.0095000016,1487939.0035000006,1487938.0
3520,1488406.059500008,1488406.0695000098,1488406.0
3521,1488296.0175000029,1488296.0275000045,1488296.0
3522,1488011.0095000016,1488011.0555000077,1488011.0
3523,1487966.0075000012,1487966.0695000098,1487966.0
3524,1488170.0135000022,1488170.0515000068,1488170.0
3525,1488695.0155000023,1488695.07150001,1488695.01
3526,1488457.0295000032,1488457.0755000107,1488457.02
3527,1488170.0095000016,1488172.037500006,1488170.0
3528,1488451.0455000058,1488476.0535000071,1488449.0
3529,1488262.0135000022,1488262.0535000071,1488262.01
3530,1488262.0135000022,1488268.0675000094,1488262.0
3531,1488169.0095000016,1488170.07150001,1488169.0
3532,1488108.0215000035,1488108.0095000016,1488108.0
3533,1488053.023500004,1488053.07150001,1488053.0
3534,1488055.0035000006,1488055.0695000098,1488055.0
3535,1488045.005500001,1488046.0495000065,1488045.0
3536,1488020.0135000022,1488020.0855000124,1488020.01
3537,1488244.0255000023,1488244.0615000085,1488244.02
3538,1488070.011500002,1488070.0615000085,1488070.0
3539,1488197.023500004,1488197.101500015,1488197.01
3540,1488418.0435000055,1488419.07150001,1488418.02
3541,1488071.0255000023,1488071.0135000022,1488071.0
3542,1488654.059500008,1488660.0195000016,1488654.0
3543,1488046.005500001,1488046.0735000104,1488046.0
3544,1488192.0435000055,1488193.0235000022,1488190.0
3545,1488417.0155000023,1488417.0455000058,1488416.01
3546,1488194.0275000029,1488194.0615000085,1488194.02
3547,1488254.0675000062,1488440.0615000085,1488196.03
3548,1488069.0455000058,1488069.0615000085,1488069.04
3549,1488053.0535000071,1488053.0755000107,1488053.05
3550,1488084.0635000088,1488084.0795000114,1488084.06
3551,1488122.0795000114,1488122.1175000176,1488122.07
3552,1488122.0455000058,1488124.103500015,1488122.0
3553,1488054.0195000032,1488054.0515000068,1488054.0
3554,1488057.011500002,1488057.0815000115,1488057.0
3555,1488054.0155000023,1488054.0735000104,1488054.0
3556,1488428.005500001,1488428.07150001,1488428.0
3557,1488429.0775000078,1488433.0075000012,1488429.0
3558,1488078.0175000029,1488078.0395000065,1488078.0
3559,1488355.005500001,1488355.077500011,1488355.0
3560,1488355.033500004,1488701.0615000085,1488355.0
3561,1488103.0095000016,1488103.077500011,1488103.0
3562,1488336.0095000016,1488336.0515000068,1488336.0
3563,1488159.0155000023,1488159.0515000068,1488159.01
3564,1488161.011500002,1488161.0075000012,1488161.0
3565,1488339.083500012,1488342.0435000055,1488338.01
3566,1488374.0215000035,1488374.0495000065,1488374.0
3567,1488206.0195000032,1488206.0535000071,1488206.01
3568,1488374.005500001,1488375.0455000077,1488374.0
3569,1488206.0295000048,1488207.0455000058,1488206.01
3570,1488248.0135000022,1488248.0255000042,1488248.0
3571,1488250.0095000016,1488250.0155000023,1488250.0
3572,1488758.0135000022,1488758.0755000107,1488758.0
3573,1488166.011500002,1488168.0795000114,1488166.0
3574,1488167.0275000045,1488170.0735000104,1488167.01
3575,1488660.0315000052,1488664.0435000071,1488660.02
3576,1488660.0095000016,1488661.0615000085,1488660.0
3577,1488268.0315000052,1488268.0535000071,1488268.0
3578,1488311.0255000042,1488311.0535000071,1488311.01
3579,1488269.0035000006,1488269.0035000006,1488269.0
3580,1488311.0635000088,1488311.095500014,1488311.01
3581,1488264.011500002,1488264.07150001,1488264.0
3582,1488267.0475000062,1488277.0035000006,1488267.0
3583,1488197.0155000023,1488197.0555000077,1488197.0
3584,1489404.0195000032,1489404.0555000077,1489404.0
3585,1489047.0315000052,1489047.0555000077,1489047.01
