Job ID,Megha Job Completion Time,Sparrow Job Completion Time,Ideal Job Completion Time
285,1473152.0015000002,1473152.0015,1473152.0
286,1473482.0115000005,1473482.0115,1473482.01
287,1472915.0215000005,1472915.0215,1472915.02
288,1472986.0315000005,1473070.0125,1472986.03
289,1473481.0015000002,1473481.0015,1473481.0
290,1472942.0015000002,1472942.0015,1472942.0
291,1472937.0015000002,1472937.0015,1472937.0
292,1472949.0015000002,1472949.0015,1472949.0
293,1472953.0015000002,1472953.0015,1472953.0
294,1472950.0015000002,1472950.0015,1472950.0
295,1472966.0015000002,1473211.0325,1472966.0
296,1473244.0115000005,1473244.0115,1473244.01
297,1474317.0215000005,1474317.0215,1474317.02
298,1473387.0315000005,1473387.0315,1473387.03
299,1473113.0415000005,1473217.0025,1473113.04
300,1473073.0515000003,1473073.0515,1473073.05
301,1473132.0015000002,1473132.0015,1473132.0
302,1473398.0015000002,1473398.0015,1473398.0
303,1473648.0015000002,1473648.0015,1473648.0
304,1473073.0015000002,1473073.0015,1473073.0
305,1473071.0015000002,1473071.0015,1473071.0
306,1473013.0015000002,1473013.0015,1473013.0
307,1473138.0015000002,1473138.0015,1473138.0
308,1473385.0015000002,1473385.0015,1473385.0
309,1473387.0015000002,1473387.0015,1473387.0
310,1473386.0015000002,1473386.0015,1473386.0
311,1473059.0015000002,1473059.0015,1473059.0
312,1473023.0115000005,1473023.0115,1473023.01
313,1473566.0015000002,1473566.0015,1473566.0
314,1473383.0115000005,1473383.0115,1473383.01
315,1473110.0015000002,1473538.0035,1473110.0
316,1473058.0015000002,1473058.0015,1473058.0
317,1473057.0015000002,1473115.0025,1473057.0
318,1473057.0015000002,1473057.0015,1473057.0
319,1473058.0015000002,1473058.0015,1473058.0
320,1473049.0115000005,1473049.0115,1473049.01
321,1473260.0215000005,1473260.0215,1473260.02
322,1473340.0315000005,1473718.0025,1473340.03
323,1473067.0415000005,1473067.0415,1473067.04
324,1473160.0515000003,1473160.0515,1473160.05
325,1473062.0615000003,1473062.0615,1473062.06
326,1474031.0715000003,1474031.0715,1474031.07
327,1474199.0815000003,1474199.0815,1474199.08
328,1473634.0015000002,1473634.0015,1473634.0
329,1473062.0115000005,1473432.0025,1473062.01
330,1473595.0015000002,1473595.0015,1473595.0
331,1473101.0015000002,1479426.0035,1473101.0
332,1473066.0015000002,1473066.0015,1473066.0
333,1473097.0015000002,1473097.0015,1473097.0
334,1473246.0115000005,1473246.0115,1473246.01
335,1473161.0215000005,1473161.0215,1473161.02
336,1473094.0315000005,1473094.0315,1473094.03
337,1473143.0415000005,1473143.0415,1473143.04
338,1473072.0015000002,1473072.0015,1473072.0
339,1473269.0115000005,1473606.0235,1473269.01
340,1473318.0015000002,1473318.0015,1473318.0
341,1473319.0015000002,1473319.0015,1473319.0
342,1473448.0015000002,1473448.0015,1473448.0
343,1473460.0115000005,1473460.0115,1473460.01
344,1473957.0215000005,1473957.0215,1473957.02
345,1473957.0015000002,1473957.0015,1473957.0
346,1473097.0115000005,1473097.0115,1473097.01
347,1473126.0015000002,1473126.0015,1473126.0
348,1473245.0015000002,1473548.0025,1473245.0
349,1474014.0115000005,1474014.0115,1474014.01
350,1473244.0015000002,1473244.0015,1473244.0
351,1473220.0115000005,1473220.0115,1473220.01
352,1474013.0215000005,1474013.0215,1474013.02
353,1473247.0015000002,1473247.0015,1473247.0
354,1473234.0015000002,1473234.0015,1473234.0
355,1473149.0015000002,1473149.0015,1473149.0
356,1473436.0115000005,1473436.0115,1473436.01
357,1473275.0215000005,1473275.0215,1473275.02
358,1473452.0315000005,1473452.0315,1473452.03
359,1473437.0015000002,1473437.0015,1473437.0
360,1473226.0015000002,1473226.0015,1473226.0
361,1473434.0015000002,1473434.0015,1473434.0
362,1473175.0115000005,1473175.0115,1473175.01
363,1473222.0215000005,1473222.0215,1473222.02
364,1474783.0315000005,1474783.0315,1474783.03
365,1473445.0415000005,1473445.0415,1473445.04
366,1473442.0015000002,1473442.0015,1473442.0
367,1473592.0015000002,1473592.0015,1473592.0
368,1488190.0115000005,1488190.0115,1488190.01
369,1473435.0015000002,1473435.0015,1473435.0
370,1473190.0015000002,1473190.0015,1473190.0
371,1473403.0015000002,1473403.0015,1473403.0
372,1473214.0015000002,1473214.0015,1473214.0
373,1473213.0015000002,1473213.0015,1473213.0
374,1473500.0015000002,1473500.0015,1473500.0
375,1473369.0015000002,1473369.0015,1473369.0
376,1473369.0015000002,1473369.0015,1473369.0
377,1473313.0115000005,1473313.0115,1473313.01
378,1692498.0015000002,1692498.0015,1692498.0
379,1473299.0015000002,1473299.0015,1473299.0
380,1473502.0015000002,1475008.0035,1473502.0
381,1473534.0015000002,1473534.0015,1473534.0
382,1473480.0115000005,1473480.0115,1473480.01
383,1473483.0015000002,1473483.0015,1473483.0
384,1473693.0015000002,1473693.0015,1473693.0
385,1473302.0015000002,1473302.0015,1473302.0
386,1473303.0115000005,1473303.0115,1473303.01
387,1473316.0015000002,1473316.0015,1473316.0
388,1473529.0015000002,1473529.0015,1473529.0
389,1473327.0015000002,1473327.0015,1473327.0
390,1473329.0015000002,1473349.0025,1473329.0
391,1473332.0015000002,1473332.0015,1473332.0
392,1473680.0015000002,1473680.0015,1473680.0
393,1473680.0015000002,1473680.0015,1473680.0
394,1473680.0015000002,1473680.0015,1473680.0
395,1474775.0015000002,1474775.0015,1474775.0
396,1473697.0115000005,1473697.0115,1473697.01
397,1473481.0215000005,1473481.0215,1473481.02
398,1473448.0315000005,1473518.0044999998,1473448.03
399,1473370.0415000005,1473370.0415,1473370.04
400,1474765.0515000003,1474765.0515,1474765.05
401,1473342.0615000003,1473342.0615,1473342.06
402,1473813.0715000003,1473813.0715,1473813.07
403,1473687.0815000003,1473687.0815,1473687.08
404,1473694.0915000003,1473694.0915,1473694.09
405,1473602.1015000003,1473602.1015,1473602.1
406,1473463.1115000003,1473463.1115,1473463.11
407,1474764.0015000002,1474764.0015,1474764.0
408,1473493.0115000005,1473493.0115,1473493.01
409,1473695.0215000005,1473695.0215,1473695.02
410,1473363.0015000002,1473363.0015,1473363.0
411,1473365.0115000005,1473365.0115,1473365.01
412,1473569.0015000002,1473569.0015,1473569.0
413,1473384.0115000005,1473384.0115,1473384.01
414,1477517.0215000005,1477517.0215,1477517.02
415,1473479.0315000005,1473479.0315,1473479.03
416,1473697.0415000005,1473697.0415,1473697.04
417,1473566.0015000002,1473643.0235,1473566.0
418,1473501.0115000005,1473501.0115,1473501.01
419,1473694.0215000005,1473694.0215,1473694.02
420,1473681.0015000002,1473681.0015,1473681.0
421,1473673.0115000005,1473673.0115,1473673.01
422,1473674.0015000002,1473674.0015,1473674.0
423,1473674.0115000005,1473674.0115,1473674.01
424,1473676.0215000005,1473676.0215,1473676.02
425,1473411.0015000002,1473411.0015,1473411.0
426,1473508.0015000002,1473564.0025,1473508.0
427,1473673.0015000002,1473673.0015,1473673.0
428,1473796.0115000005,1473796.0115,1473796.01
429,1473798.0015000002,1473798.0015,1473798.0
430,1473441.0015000002,1479415.0044999998,1473441.0
431,1473432.0015000002,1473432.0015,1473432.0
432,1473514.0015000002,1473514.0015,1473514.0
433,1473542.0015000002,1473542.0015,1473542.0
434,1473545.0115000005,1473545.0115,1473545.01
435,1474355.0015000002,1474355.0015,1474355.0
436,1474346.0015000002,1474346.0015,1474346.0
437,1474287.0115000005,1474287.0115,1474287.01
438,1473633.0015000002,1473633.0015,1473633.0
439,1482124.0015000002,1482124.0015,1482124.0
440,1473710.0015000002,1473710.0015,1473710.0
441,1473625.0015000002,1473625.0015,1473625.0
442,1474046.0015000002,1474046.0015,1474046.0
443,1473911.0015000002,1473911.0015,1473911.0
444,1473543.0115000005,1473543.0115,1473543.01
445,1473950.0015000002,1473950.0015,1473950.0
446,1473674.0115000005,1473674.0115,1473674.01
447,1473645.0215000005,1473645.0215,1473645.02
448,1473563.0315000005,1473563.0315,1473563.03
449,1473614.0015000002,1473614.0015,1473614.0
450,1474518.0015000002,1474518.0015,1474518.0
451,1475342.0015000002,1475342.0015,1475342.0
452,1473552.0015000002,1473552.0015,1473552.0
453,1473623.0015000002,1473623.0015,1473623.0
454,1473618.0015000002,1473618.0015,1473618.0
455,1473997.0115000005,1473997.0115,1473997.01
456,1473667.0215000005,1473667.0215,1473667.02
457,1473617.0015000002,1473617.0015,1473617.0
458,1473617.0115000005,1473617.0115,1473617.01
459,1473623.0015000002,1473623.0015,1473623.0
460,1473571.0015000002,1473571.0015,1473571.0
461,1473701.0015000002,1473701.0015,1473701.0
462,1473563.0115000005,1473563.0115,1473563.01
463,1473698.0015000002,1473698.0015,1473698.0
464,1473885.0015000002,1473885.0015,1473885.0
465,1473935.0015000002,1473935.0015,1473935.0
466,1473896.0015000002,1473896.0015,1473896.0
467,1473936.0115000005,1473936.0115,1473936.01
468,1474312.0015000002,1474312.0015,1474312.0
469,1473735.0015000002,1473735.0015,1473735.0
470,1473595.0015000002,1473595.0015,1473595.0
471,1473972.0115000005,1473972.0115,1473972.01
472,1473978.0215000005,1473978.0215,1473978.02
473,1473970.0015000002,1473970.0015,1473970.0
474,1473976.0115000005,1473976.0115,1473976.01
475,1479954.0015000002,1479954.0015,1479954.0
476,1473619.0015000002,1473619.0015,1473619.0
477,1473856.0015000002,1473856.0015,1473856.0
478,1473662.0015000002,1473662.0015,1473662.0
479,1473716.0015000002,1473716.0015,1473716.0
480,1473651.0015000002,1473651.0015,1473651.0
481,1473651.0115000005,1473651.0115,1473651.01
482,1473644.0215000005,1473644.0215,1473644.02
483,1473648.0015000002,1473648.0015,1473648.0
484,1473647.0015000002,1473647.0015,1473647.0
485,1473888.0015000002,1473888.0015,1473888.0
486,1473905.0115000005,1473905.0115,1473905.01
487,1473662.0015000002,1473662.0015,1473662.0
488,1473683.0015000002,1473683.0015,1473683.0
489,1473688.0015000002,1473688.0015,1473688.0
490,1473904.0115000005,1473904.0115,1473904.01
491,1473887.0215000005,1473887.0215,1473887.02
492,1473877.0315000005,1473877.0315,1473877.03
493,1479939.0415000005,1479939.0415,1479939.04
494,1479939.0015000002,1479939.0015,1479939.0
495,1473687.0015000002,1473687.0015,1473687.0
496,1479749.0015000002,1479749.0015,1479749.0
497,1479647.0115000005,1479647.0115,1479647.01
498,1473696.0215000005,1473696.0215,1473696.02
499,1474183.0015000002,1474269.0125,1474183.0
500,1473964.0115000005,1473964.0115,1473964.01
501,1473926.0215000005,1473926.0215,1473926.02
502,1473710.0315000005,1473710.0315,1473710.03
503,1473963.0015000002,1473963.0015,1473963.0
504,1473824.0015000002,1474054.0025,1473824.0
505,1473959.0115000005,1473959.0115,1473959.01
506,1473958.0015000002,1473958.0015,1473958.0
507,1473873.0015000002,1473873.0015,1473873.0
508,1473924.0115000005,1473924.0115,1473924.01
509,1473926.0015000002,1473926.0015,1473926.0
510,1474157.0115000005,1474157.0115,1474157.01
511,1479730.0215000005,1479730.0215,1479730.02
512,1478514.0315000005,1478514.0315,1478514.03
513,1479726.0015000002,1479726.0015,1479726.0
514,1478371.0115000005,1478371.0115,1478371.01
515,1474088.0215000005,1474088.0215,1474088.02
516,1474155.0015000002,1474155.0015,1474155.0
517,1473779.0115000005,1473779.0115,1473779.01
518,1474057.0215000005,1474057.0215,1474057.02
519,1473782.0315000005,1473782.0315,1473782.03
520,1474201.0415000005,1474201.0415,1474201.04
521,1475955.0515000003,1475955.0515,1475955.05
522,1479628.0615000003,1479628.0615,1479628.06
523,1479628.0015000002,1479628.0015,1479628.0
524,1474056.0115000005,1474056.0115,1474056.01
525,1473785.0015000002,1473785.0015,1473785.0
526,1473912.0015000002,1473912.0015,1473912.0
527,1473975.0115000005,1473975.0115,1473975.01
528,1473879.0215000005,1473879.0215,1473879.02
529,1473806.0315000005,1473806.0315,1473806.03
530,1473912.0015000002,1473912.0015,1473912.0
531,1473879.0115000005,1473879.0115,1473879.01
532,1475032.0015000002,1475209.0025,1475032.0
533,1474661.0115000005,1478954.0035,1474661.01
534,1474650.0215000005,1474650.0215,1474650.02
535,1473814.0015000002,1473814.0015,1473814.0
536,1473901.0015000002,1473901.0015,1473901.0
537,1476415.0015000002,1476415.0015,1476415.0
538,1476434.0115000005,1476434.0115,1476434.01
539,1473830.0215000005,1473830.0215,1473830.02
540,1474707.0315000005,1474707.0315,1474707.03
541,1473824.0415000005,1473824.0415,1473824.04
542,1474256.0015000002,1474256.0015,1474256.0
543,1473912.0015000002,1473912.0015,1473912.0
544,1473834.0015000002,1473834.0015,1473834.0
545,1474147.0015000002,1474147.0015,1474147.0
546,1474178.0015000002,1474178.0015,1474178.0
547,1473883.0015000002,1476286.0125,1473883.0
548,1473881.0015000002,1473881.0015,1473881.0
549,1474765.0015000002,1474765.0015,1474765.0
550,1474175.0115000005,1474175.0115,1474175.01
551,1474174.0215000005,1474174.0215,1474174.02
552,1473920.0015000002,1474575.0035,1473920.0
553,1474430.0015000002,1474430.0015,1474430.0
554,1473901.0115000005,1474770.0054999995,1473901.01
555,1473901.0015000002,1473901.0015,1473901.0
556,1474134.0015000002,1474134.0015,1474134.0
557,1474135.0015000002,1474135.0015,1474135.0
558,1474131.0015000002,1474131.0015,1474131.0
559,1474245.0115000005,1474245.0115,1474245.01
560,1474245.0015000002,1474245.0015,1474245.0
561,1474237.0015000002,1474237.0015,1474237.0
562,1473942.0015000002,1473942.0015,1473942.0
563,1475939.0115000005,1475939.0115,1475939.01
564,1475939.0015000002,1475939.0015,1475939.0
565,1475935.0015000002,1475935.0015,1475935.0
566,1475000.0115000005,1475000.0115,1475000.01
567,1474849.0215000005,1474849.0215,1474849.02
568,1473903.0015000002,1473903.0015,1473903.0
569,1475026.0015000002,1475026.0015,1475026.0
570,1474874.0115000005,1474874.0115,1474874.01
571,1474084.0215000005,1474084.0215,1474084.02
572,1474741.0315000005,1474741.0315,1474741.03
573,1474743.0015000002,1474743.0015,1474743.0
574,1473931.0015000002,1473931.0015,1473931.0
575,1474047.0015000002,1474047.0015,1474047.0
576,1473956.0015000002,1478294.0025,1473956.0
577,1473967.0115000005,1473967.0115,1473967.01
578,1474018.0215000005,1476299.0135,1474018.02
579,1474252.0315000005,1474252.0315,1474252.03
