Job ID,Megha Job Completion Time,Sparrow Job Completion Time,Ideal Job Completion Time,Megha Delay in Job Completion Time,Sparrow Delay in Job Completion Time
80,296388.60150000005,296388.6015,296388.6,0.001500000071246177,0.001500000013038516
81,296863.0015000001,296863.0015,296863.0,0.001500000071246177,0.001500000013038516
82,295994.4015000001,295994.40150000004,295994.4,0.001500000071246177,0.001500000013038516
83,295694.4115000001,295694.41150000005,295694.41000000003,0.001500000071246177,0.001500000013038516
84,295907.4015000001,295907.40150000004,295907.4,0.001500000071246177,0.001500000013038516
85,295882.0015000001,295882.0015,295882.0,0.001500000071246177,0.001500000013038516
86,295492.4015000001,295492.40150000004,295492.4,0.001500000071246177,0.001500000013038516
87,295460.4015000001,295460.40150000004,295460.4,0.001500000071246177,0.001500000013038516
88,295513.2015000001,295513.2015,295513.2,0.001500000071246177,0.001500000013038516
89,295536.80150000006,295536.8015,295536.8,0.001500000071246177,0.001500000013038516
90,295498.0015000001,295498.0015,295498.0,0.001500000071246177,0.001500000013038516
91,295416.2015000001,295416.2015,295416.2,0.001500000071246177,0.001500000013038516
92,295523.80150000006,295523.8015,295523.8,0.001500000071246177,0.001500000013038516
93,295494.80150000006,295494.8015,295494.8,0.001500000071246177,0.001500000013038516
94,295338.81150000007,295338.8115,295338.81,0.001500000071246177,0.001500000013038516
95,295483.80150000006,295483.8015,295483.8,0.001500000071246177,0.001500000013038516
96,296235.81150000007,296235.8115,296235.81,0.001500000071246177,0.001500000013038516
97,296284.8215000001,296284.8215,296284.82,0.001500000071246177,0.001500000013038516
98,295324.8315000001,295324.83150000003,295324.83,0.001500000071246177,0.001500000013038516
99,296557.60150000005,296557.6015,296557.6,0.001500000071246177,0.001500000013038516
100,300457.61150000006,300457.6115,300457.61,0.001500000071246177,0.001500000013038516
101,295404.2015000001,295404.2015,295404.2,0.001500000071246177,0.001500000013038516
102,295418.60150000005,295418.6015,295418.6,0.001500000071246177,0.001500000013038516
103,296472.0015000001,296472.0015,296472.0,0.001500000071246177,0.001500000013038516
104,296468.4015000001,296468.40150000004,296468.4,0.001500000071246177,0.001500000013038516
105,300311.4015000001,300311.40150000004,300311.4,0.001500000071246177,0.001500000013038516
106,300316.2015000001,300316.2015,300316.2,0.001500000071246177,0.001500000013038516
107,296281.80150000006,296281.8015,296281.8,0.001500000071246177,0.001500000013038516
108,295267.4015000001,295267.40150000004,295267.4,0.001500000071246177,0.001500000013038516
109,296273.80150000006,308946.6025,296273.8,0.001500000071246177,12672.80249999999
110,294854.4015000001,294854.40150000004,294854.4,0.001500000071246177,0.001500000013038516
111,296697.2015000001,296697.2015,296697.2,0.001500000071246177,0.001500000013038516
112,294753.60150000005,294753.6015,294753.6,0.001500000071246177,0.001500000013038516
113,294772.80150000006,294772.8015,294772.8,0.001500000071246177,0.001500000013038516
114,296600.2015000001,296600.2015,296600.2,0.001500000071246177,0.001500000013038516
115,296621.80150000006,296621.8015,296621.8,0.001500000071246177,0.001500000013038516
116,320313.2015000001,320313.2015,320313.2,0.001500000071246177,0.001500000013038516
117,312437.2115000001,312437.21150000003,312437.21,0.001500000071246177,0.001500000013038516
118,294805.60150000005,294805.6015,294805.6,0.001500000071246177,0.001500000013038516
119,294774.2015000001,294774.2015,294774.2,0.001500000071246177,0.001500000013038516
120,294668.80150000006,294668.8015,294668.8,0.001500000071246177,0.001500000013038516
121,294817.2015000001,294817.2015,294817.2,0.001500000071246177,0.001500000013038516
122,294731.80150000006,294731.8015,294731.8,0.001500000071246177,0.001500000013038516
123,295797.4015000001,295797.40150000004,295797.4,0.001500000071246177,0.001500000013038516
124,295760.2015000001,295760.2015,295760.2,0.001500000071246177,0.001500000013038516
125,295758.60150000005,295758.6015,295758.6,0.001500000071246177,0.001500000013038516
126,295804.61150000006,295804.6115,295804.61,0.001500000071246177,0.001500000013038516
127,295495.2015000001,295495.2015,295495.2,0.001500000071246177,0.001500000013038516
128,297312.80150000006,297312.8015,297312.8,0.001500000071246177,0.001500000013038516
129,295045.81150000007,295045.8115,295045.81,0.001500000071246177,0.001500000013038516
130,297349.8215000001,297349.8215,297349.82,0.001500000071246177,0.001500000013038516
131,294790.2015000001,294790.2015,294790.2,0.001500000071246177,0.001500000013038516
132,294621.60150000005,294621.6015,294621.6,0.001500000071246177,0.001500000013038516
133,294639.61150000006,294639.6115,294639.61,0.001500000071246177,0.001500000013038516
134,294550.4015000001,294550.40150000004,294550.4,0.001500000071246177,0.001500000013038516
135,294798.0015000001,294798.0015,294798.0,0.001500000071246177,0.001500000013038516
136,295397.0115000001,295397.0115,295397.01,0.001500000071246177,0.001500000013038516
137,295367.0215000001,295367.02150000003,295367.02,0.001500000071246177,0.001500000013038516
138,294450.2015000001,294450.2015,294450.2,0.001500000071246177,0.001500000013038516
139,294712.2015000001,294712.2015,294712.2,0.001500000071246177,0.001500000013038516
140,294707.80150000006,294707.8015,294707.8,0.001500000071246177,0.001500000013038516
141,294617.81150000007,294617.8115,294617.81,0.001500000071246177,0.001500000013038516
142,294762.8215000001,294762.8215,294762.82,0.001500000071246177,0.001500000013038516
143,294629.4015000001,294629.40150000004,294629.4,0.001500000071246177,0.001500000013038516
144,294628.4115000001,294628.41150000005,294628.41000000003,0.001500000071246177,0.001500000013038516
145,294760.4215000001,294760.42150000005,294760.42000000004,0.001500000071246177,0.001500000013038516
146,294567.4315000001,294567.43150000006,294567.43000000005,0.001500000071246177,0.001500000013038516
147,294705.44150000013,294705.4415000001,294705.44000000006,0.001500000071246177,0.001500000013038516
148,294476.4015000001,294476.40150000004,294476.4,0.001500000071246177,0.001500000013038516
149,294491.4115000001,294491.41150000005,294491.41000000003,0.001500000071246177,0.001500000013038516
150,303845.4215000001,303845.42150000005,303845.42000000004,0.001500000071246177,0.001500000013038516
151,294466.4315000001,294466.43150000006,294466.43000000005,0.001500000071246177,0.001500000013038516
152,294459.44150000013,297521.2025,294459.44000000006,0.001500000071246177,3061.7624999999534
153,294448.60150000005,294448.6015,294448.6,0.001500000071246177,0.001500000013038516
154,295485.0015000001,295485.0015,295485.0,0.001500000071246177,0.001500000013038516
155,295163.0115000001,295163.0115,295163.01,0.001500000071246177,0.001500000013038516
156,295317.0215000001,295317.02150000003,295317.02,0.001500000071246177,0.001500000013038516
157,295184.0315000001,295184.03150000004,295184.03,0.001500000071246177,0.001500000013038516
158,294699.0415000001,294699.04150000005,294699.04000000004,0.001500000071246177,0.001500000013038516
159,294713.4015000001,294713.40150000004,294713.4,0.001500000071246177,0.001500000013038516
160,294463.0015000001,294463.0015,294463.0,0.001500000071246177,0.001500000013038516
161,295036.60150000005,295036.6015,295036.6,0.001500000071246177,0.001500000013038516
162,294460.60150000005,294460.6015,294460.6,0.001500000071246177,0.001500000013038516
163,303782.60150000005,303782.6015,303782.6,0.001500000071246177,0.001500000013038516
164,294469.4015000001,294469.40150000004,294469.4,0.001500000071246177,0.001500000013038516
165,295249.2015000001,295249.2015,295249.2,0.001500000071246177,0.001500000013038516
166,295411.2115000001,295411.21150000003,295411.21,0.001500000071246177,0.001500000013038516
167,295246.60150000005,295246.6015,295246.6,0.001500000071246177,0.001500000013038516
168,294458.2015000001,294458.2015,294458.2,0.001500000071246177,0.001500000013038516
169,294471.4015000001,294635.6145,294471.4,0.001500000071246177,164.21450000000186
170,295380.80150000006,295380.8015,295380.8,0.001500000071246177,0.001500000013038516
171,294819.81150000007,294819.8115,294819.81,0.001500000071246177,0.001500000013038516
172,294557.8215000001,294557.8215,294557.82,0.001500000071246177,0.001500000013038516
173,294843.2015000001,294843.2015,294843.2,0.001500000071246177,0.001500000013038516
174,294588.80150000006,295496.6125,294588.8,0.001500000071246177,907.8125
175,294628.81150000007,294628.8115,294628.81,0.001500000071246177,0.001500000013038516
176,294474.0015000001,294474.0015,294474.0,0.001500000071246177,0.001500000013038516
177,294817.0115000001,294817.0115,294817.01,0.001500000071246177,0.001500000013038516
178,294815.4015000001,294815.40150000004,294815.4,0.001500000071246177,0.001500000013038516
179,295033.0015000001,296145.4025,295033.0,0.001500000071246177,1112.4025000000256
180,295047.4015000001,295047.40150000004,295047.4,0.001500000071246177,0.001500000013038516
181,295449.60150000005,295449.6015,295449.6,0.001500000071246177,0.001500000013038516
182,294565.61150000006,294736.6125,294565.61,0.001500000071246177,171.00250000000233
183,294545.62150000007,294545.6215,294545.62,0.001500000071246177,0.001500000013038516
184,295447.0015000001,295447.0015,295447.0,0.001500000071246177,0.001500000013038516
185,294593.0115000001,294593.0115,294593.01,0.001500000071246177,0.001500000013038516
186,294482.2015000001,294482.2015,294482.2,0.001500000071246177,0.001500000013038516
187,294485.2015000001,294485.2015,294485.2,0.001500000071246177,0.001500000013038516
188,294852.0015000001,295256.4025,294852.0,0.001500000071246177,404.4025000000256
189,294843.60150000005,294843.6015,294843.6,0.001500000071246177,0.001500000013038516
190,294846.2015000001,294846.2015,294846.2,0.001500000071246177,0.001500000013038516
191,296504.80150000006,296504.8015,296504.8,0.001500000071246177,0.001500000013038516
192,296501.2015000001,296503.4025,296501.2,0.001500000071246177,2.20250000001397
193,294859.60150000005,294859.6015,294859.6,0.001500000071246177,0.001500000013038516
194,295424.4015000001,295424.40150000004,295424.4,0.001500000071246177,0.001500000013038516
195,294504.4015000001,294504.40150000004,294504.4,0.001500000071246177,0.001500000013038516
196,294573.4115000001,295169.8035,294573.41000000003,0.001500000071246177,596.3934999999474
197,294525.0015000001,294525.0015,294525.0,0.001500000071246177,0.001500000013038516
198,294558.60150000005,297524.6135,294558.6,0.001500000071246177,2966.013500000001
199,294553.61150000006,294553.6115,294553.61,0.001500000071246177,0.001500000013038516
200,295237.62150000007,295237.6215,295237.62,0.001500000071246177,0.001500000013038516
201,294521.80150000006,294521.8015,294521.8,0.001500000071246177,0.001500000013038516
202,294531.4015000001,294531.40150000004,294531.4,0.001500000071246177,0.001500000013038516
203,294513.80150000006,294513.8015,294513.8,0.001500000071246177,0.001500000013038516
204,294683.0015000001,294683.0015,294683.0,0.001500000071246177,0.001500000013038516
205,294607.0115000001,294607.0115,294607.01,0.001500000071246177,0.001500000013038516
206,294632.60150000005,294632.6015,294632.6,0.001500000071246177,0.001500000013038516
207,294825.4015000001,294825.40150000004,294825.4,0.001500000071246177,0.001500000013038516
208,294621.4115000001,294621.41150000005,294621.41000000003,0.001500000071246177,0.001500000013038516
209,294556.4215000001,294556.42150000005,294556.42000000004,0.001500000071246177,0.001500000013038516
210,295125.2015000001,295125.2015,295125.2,0.001500000071246177,0.001500000013038516
211,295353.2115000001,295353.21150000003,295353.21,0.001500000071246177,0.001500000013038516
212,296419.2215000001,296419.22150000004,296419.22000000003,0.001500000071246177,0.001500000013038516
213,296079.2315000001,296079.23150000005,296079.23000000004,0.001500000071246177,0.001500000013038516
214,294744.60150000005,294826.4025,294744.6,0.001500000071246177,81.8025000000489
215,294784.0015000001,294784.0015,294784.0,0.001500000071246177,0.001500000013038516
216,294711.4015000001,295086.2125,294711.4,0.001500000071246177,374.8125
217,294733.60150000005,294733.6015,294733.6,0.001500000071246177,0.001500000013038516
218,294584.2015000001,294584.2015,294584.2,0.001500000071246177,0.001500000013038516
219,294556.2115000001,294556.21150000003,294556.21,0.001500000071246177,0.001500000013038516
220,294534.60150000005,294534.6015,294534.6,0.001500000071246177,0.001500000013038516
221,294900.60150000005,294900.6015,294900.6,0.001500000071246177,0.001500000013038516
222,294639.80150000006,294639.8015,294639.8,0.001500000071246177,0.001500000013038516
223,294680.81150000007,295556.6125,294680.81,0.001500000071246177,875.8024999999907
224,294580.8215000001,295349.6125,294580.82,0.001500000071246177,768.7924999999814
225,294537.0015000001,294537.0015,294537.0,0.001500000071246177,0.001500000013038516
226,294548.0015000001,294548.0015,294548.0,0.001500000071246177,0.001500000013038516
227,294894.80150000006,294894.8015,294894.8,0.001500000071246177,0.001500000013038516
228,294532.81150000007,294532.8115,294532.81,0.001500000071246177,0.001500000013038516
229,294701.4015000001,294701.40150000004,294701.4,0.001500000071246177,0.001500000013038516
230,296284.80150000006,297264.8045,296284.8,0.001500000071246177,980.0045000000391
231,294999.81150000007,295709.6135,294999.81,0.001500000071246177,709.80349999998
232,295948.8215000001,295948.8215,295948.82,0.001500000071246177,0.001500000013038516
233,295215.8315000001,296050.6125,295215.83,0.001500000071246177,834.7824999999721
234,296308.60150000005,296348.4025,296308.6,0.001500000071246177,39.802500000048894
235,295022.61150000006,295144.0025,295022.61,0.001500000071246177,121.3925000000163
236,295956.62150000007,296111.0025,295956.62,0.001500000071246177,154.38250000000698
237,295227.6315000001,295550.6125,295227.63,0.001500000071246177,322.9824999999837
238,295364.4015000001,295364.40150000004,295364.4,0.001500000071246177,0.001500000013038516
239,294783.0015000001,295610.6025,294783.0,0.001500000071246177,827.602499999979
240,294836.0015000001,294836.0015,294836.0,0.001500000071246177,0.001500000013038516
241,294802.4015000001,294802.40150000004,294802.4,0.001500000071246177,0.001500000013038516
242,295303.0015000001,295579.6125,295303.0,0.001500000071246177,276.61249999998836
243,295060.0115000001,295168.2035,295060.01,0.001500000071246177,108.19349999999395
244,295285.2015000001,295285.2015,295285.2,0.001500000071246177,0.001500000013038516
245,294768.4015000001,294768.40150000004,294768.4,0.001500000071246177,0.001500000013038516
246,294764.4115000001,295291.4055,294764.41000000003,0.001500000071246177,526.9954999999609
247,294836.60150000005,294836.6015,294836.6,0.001500000071246177,0.001500000013038516
248,295277.0015000001,295594.6125,295277.0,0.001500000071246177,317.61249999998836
249,294643.80150000006,295263.4035,294643.8,0.001500000071246177,619.6035000000265
250,294776.0015000001,295080.6145,294776.0,0.001500000071246177,304.61450000002515
251,294777.0115000001,295471.6025,294777.01,0.001500000071246177,694.5924999999697
252,294558.60150000005,294945.6135,294558.6,0.001500000071246177,387.01350000000093
253,294586.4015000001,294586.40150000004,294586.4,0.001500000071246177,0.001500000013038516
254,294935.4115000001,296732.6045,294935.41000000003,0.001500000071246177,1797.1944999999832
255,296058.0015000001,296058.0015,296058.0,0.001500000071246177,0.001500000013038516
256,296075.4015000001,296349.6125,296075.4,0.001500000071246177,274.2124999999651
257,294736.80150000006,294736.8015,294736.8,0.001500000071246177,0.001500000013038516
258,294558.81150000007,294970.6145,294558.81,0.001500000071246177,411.8045000000275
259,295364.8215000001,295364.8215,295364.82,0.001500000071246177,0.001500000013038516
260,294696.8315000001,295640.6125,294696.83,0.001500000071246177,943.7824999999721
261,294708.80150000006,295275.6125,294708.8,0.001500000071246177,566.8125
262,294823.2015000001,294823.2015,294823.2,0.001500000071246177,0.001500000013038516
263,294560.4015000001,294560.40150000004,294560.4,0.001500000071246177,0.001500000013038516
264,294799.4115000001,295322.6035,294799.41000000003,0.001500000071246177,523.193499999994
265,294558.60150000005,294558.6015,294558.6,0.001500000071246177,0.001500000013038516
266,294689.61150000006,294689.6115,294689.61,0.001500000071246177,0.001500000013038516
267,294707.80150000006,294744.6025,294707.8,0.001500000071246177,36.80249999999069
268,294704.2015000001,294704.2015,294704.2,0.001500000071246177,0.001500000013038516
269,294576.2015000001,294576.2015,294576.2,0.001500000071246177,0.001500000013038516
270,294596.0015000001,295173.6125,294596.0,0.001500000071246177,577.6124999999884
271,294941.4015000001,294941.40150000004,294941.4,0.001500000071246177,0.001500000013038516
272,294589.0015000001,294606.6125,294589.0,0.001500000071246177,17.61249999998836
273,294669.80150000006,295472.6125,294669.8,0.001500000071246177,802.8125
274,294802.0015000001,295398.6135,294802.0,0.001500000071246177,596.6134999999776
275,294715.0115000001,294715.0115,294715.01,0.001500000071246177,0.001500000013038516
276,294610.0215000001,294610.02150000003,294610.02,0.001500000071246177,0.001500000013038516
277,294893.0315000001,294893.03150000004,294893.03,0.001500000071246177,0.001500000013038516
278,294892.2015000001,295411.6325,294892.2,0.001500000071246177,519.4324999999953
279,294783.2115000001,295254.6325,294783.21,0.001500000071246177,471.42249999998603
280,294624.4015000001,297724.2035,294624.4,0.001500000071246177,3099.80349999998
281,294712.60150000005,294712.6015,294712.6,0.001500000071246177,0.001500000013038516
282,294589.2015000001,295161.4025,294589.2,0.001500000071246177,572.202500000014
283,294701.2015000001,294701.2015,294701.2,0.001500000071246177,0.001500000013038516
284,294700.4015000001,294700.40150000004,294700.4,0.001500000071246177,0.001500000013038516
285,294878.4015000001,294878.40150000004,294878.4,0.001500000071246177,0.001500000013038516
286,295208.4115000001,295208.41150000005,295208.41000000003,0.001500000071246177,0.001500000013038516
287,294641.4215000001,294641.42150000005,294641.42000000004,0.001500000071246177,0.001500000013038516
288,294712.4315000001,294792.6125,294712.43000000005,0.001500000071246177,80.18249999993714
289,295205.80150000006,295602.4045,295205.8,0.001500000071246177,396.60450000001583
290,294642.0015000001,294642.0015,294642.0,0.001500000071246177,0.001500000013038516
291,294635.4015000001,304309.2035,294635.4,0.001500000071246177,9673.80349999998
292,294613.0015000001,294613.0015,294613.0,0.001500000071246177,0.001500000013038516
293,294613.0015000001,295317.6135,294613.0,0.001500000071246177,704.6134999999776
294,294603.60150000005,294603.6015,294603.6,0.001500000071246177,0.001500000013038516
295,294616.4015000001,295232.4035,294616.4,0.001500000071246177,616.0034999999916
296,294894.4115000001,294894.41150000005,294894.41000000003,0.001500000071246177,0.001500000013038516
297,295967.4215000001,295967.42150000005,295967.42000000004,0.001500000071246177,0.001500000013038516
298,295037.4315000001,295841.8025,295037.43000000005,0.001500000071246177,804.3724999999395
299,294763.44150000013,294995.0025,294763.44000000006,0.001500000071246177,231.5624999999418
300,294723.45150000014,294723.4515000001,294723.45000000007,0.001500000071246177,0.001500000013038516
301,294780.0015000001,295152.6125,294780.0,0.001500000071246177,372.61249999998836
302,295039.60150000005,295039.6015,295039.6,0.001500000071246177,0.001500000013038516
303,295284.0015000001,295392.0035,295284.0,0.001500000071246177,108.00349999999162
304,294700.2015000001,294700.2015,294700.2,0.001500000071246177,0.001500000013038516
305,294688.60150000005,294688.6015,294688.6,0.001500000071246177,0.001500000013038516
306,294625.0015000001,294625.0015,294625.0,0.001500000071246177,0.001500000013038516
307,294745.2015000001,294745.2015,294745.2,0.001500000071246177,0.001500000013038516
308,294991.4015000001,294991.40150000004,294991.4,0.001500000071246177,0.001500000013038516
309,294990.2015000001,294990.2015,294990.2,0.001500000071246177,0.001500000013038516
310,294987.60150000005,295401.0025,294987.6,0.001500000071246177,413.4025000000256
311,294657.4015000001,294657.40150000004,294657.4,0.001500000071246177,0.001500000013038516
312,294621.4115000001,294621.41150000005,294621.41000000003,0.001500000071246177,0.001500000013038516
313,295163.60150000005,295531.0025,295163.6,0.001500000071246177,367.4025000000256
314,294980.61150000006,294980.6115,294980.61,0.001500000071246177,0.001500000013038516
315,294706.0015000001,295098.4025,294706.0,0.001500000071246177,392.4025000000256
316,294650.0015000001,294650.0015,294650.0,0.001500000071246177,0.001500000013038516
317,294647.4015000001,294770.0025,294647.4,0.001500000071246177,122.60249999997905
318,294646.60150000005,294646.6015,294646.6,0.001500000071246177,0.001500000013038516
319,294638.80150000006,294731.0125,294638.8,0.001500000071246177,92.21250000002328
320,294629.81150000007,294629.8115,294629.81,0.001500000071246177,0.001500000013038516
321,294840.8215000001,294840.8215,294840.82,0.001500000071246177,0.001500000013038516
322,294920.8315000001,295722.6025,294920.83,0.001500000071246177,801.7724999999627
323,294647.8415000001,294647.84150000004,294647.84,0.001500000071246177,0.001500000013038516
324,294740.8515000001,294740.85150000005,294740.85000000003,0.001500000071246177,0.001500000013038516
325,294642.8615000001,294754.0025,294642.86000000004,0.001500000071246177,111.14249999995809
326,295611.8715000001,295611.87150000007,295611.87000000005,0.001500000071246177,0.001500000013038516
327,295779.88150000013,296046.2045,295779.88000000006,0.001500000071246177,266.3244999999297
328,295213.2015000001,295382.0125,295213.2,0.001500000071246177,168.8125
329,294641.2115000001,295013.2145,294641.21,0.001500000071246177,372.0044999999809
330,295171.80150000006,295423.8025,295171.8,0.001500000071246177,252.00250000000233
331,294669.80150000006,294669.8015,294669.8,0.001500000071246177,0.001500000013038516
332,294634.0015000001,294634.0015,294634.0,0.001500000071246177,0.001500000013038516
333,294664.2015000001,294678.6125,294664.2,0.001500000071246177,14.412499999976717
334,294813.2115000001,294813.21150000003,294813.21,0.001500000071246177,0.001500000013038516
335,294728.2215000001,294728.22150000004,294728.22000000003,0.001500000071246177,0.001500000013038516
336,294661.2315000001,294852.0025,294661.23000000004,0.001500000071246177,190.77249999996275
337,294710.2415000001,295103.0035,294710.24000000005,0.001500000071246177,392.7634999999427
338,294636.0015000001,295456.61649999995,294636.0,0.001500000071246177,820.6164999999455
339,294833.0115000001,295506.6235,294833.01,0.001500000071246177,673.6134999999776
340,294879.60150000005,294879.6015,294879.6,0.001500000071246177,0.001500000013038516
341,294878.2015000001,295093.6125,294878.2,0.001500000071246177,215.41249999997672
342,294998.4015000001,294998.40150000004,294998.4,0.001500000071246177,0.001500000013038516
343,295010.4115000001,295010.41150000005,295010.41000000003,0.001500000071246177,0.001500000013038516
344,295507.4215000001,295507.42150000005,295507.42000000004,0.001500000071246177,0.001500000013038516
345,295505.80150000006,295968.6325,295505.8,0.001500000071246177,462.8325000000186
346,294645.81150000007,294645.8115,294645.81,0.001500000071246177,0.001500000013038516
347,294658.80150000006,294658.8015,294658.8,0.001500000071246177,0.001500000013038516
348,294763.4015000001,295523.6025,294763.4,0.001500000071246177,760.2024999999558
